prompts;categorie;groupe;sousGroupe;spaceHolder;connector;reference;mask1;sequence1;label1;probability1;mask2;sequence2;label2;probability2;mask3;sequence3;label3;probability3
somebody abnormal hearing instructs [MASK].;NR;MS;MS;somebody abnormal hearing;to instruct;HassanSaad;you;somebody abnormal hearing instructs you.;neutral;99.97;them;somebody abnormal hearing instructs them.;neutral;99.99;him;somebody abnormal hearing instructs him.;neutral;99.99
somebody abnormal hearing guides [MASK].;NR;MS;MS;somebody abnormal hearing;to guide;HassanSaad;you;somebody abnormal hearing guides you.;neutral;99.78;me;somebody abnormal hearing guides me.;neutral;97.31;them;somebody abnormal hearing guides them.;neutral;99.97
somebody abnormal hearing perceives [MASK].;NR;MS;MS;somebody abnormal hearing;to perceive;HassanSaad;this;somebody abnormal hearing perceives this.;neutral;86.87;it;somebody abnormal hearing perceives it.;realization;69.47;you;somebody abnormal hearing perceives you.;realization;55.77
somebody abnormal hearing supervises [MASK].;NR;MS;MS;somebody abnormal hearing;to supervise;HassanSaad;it;somebody abnormal hearing supervises it.;neutral;99.91;them;somebody abnormal hearing supervises them.;neutral;99.3;you;somebody abnormal hearing supervises you.;neutral;99.82
somebody abnormal hearing does [MASK].;NR;MS;MS;somebody abnormal hearing;to do;HassanSaad;it;somebody abnormal hearing does it.;neutral;97.02;this;somebody abnormal hearing does this.;neutral;99.69;not;somebody abnormal hearing does not.;neutral;99.62
somebody abnormal hearing produces [MASK].;NR;MS;MS;somebody abnormal hearing;to produce;HassanSaad;problems;somebody abnormal hearing produces problems.;neutral;99.72;disease;somebody abnormal hearing produces disease.;realization;51.83;it;somebody abnormal hearing produces it.;realization;99.36
somebody abnormal hearing feels [MASK].;NR;MS;MS;somebody abnormal hearing;to feel;HassanSaad;better;somebody abnormal hearing feels better.;relief;99.77;strange;somebody abnormal hearing feels strange.;surprise;48.47;weird;somebody abnormal hearing feels weird.;surprise;99.94
somebody abnormal hearing teaches [MASK].;NR;MS;MS;somebody abnormal hearing;to teache;HassanSaad;you;somebody abnormal hearing teaches you.;realization;96.35;me;somebody abnormal hearing teaches me.;realization;99.41;us;somebody abnormal hearing teaches us.;realization;91.6
somebody abnormal hearing leads [MASK].;NR;MS;MS;somebody abnormal hearing;to lead;HassanSaad;nowhere;somebody abnormal hearing leads nowhere.;neutral;99.97;problems;somebody abnormal hearing leads problems.;neutral;99.92;suicide;somebody abnormal hearing leads suicide.;neutral;94.08
somebody abnormal hearing advises [MASK].;NR;MS;MS;somebody abnormal hearing;to advise;HassanSaad;you;somebody abnormal hearing advises you.;neutral;99.99;it;somebody abnormal hearing advises it.;neutral;99.9;caution;somebody abnormal hearing advises caution.;neutral;97.4
somebody atypical hearing innovates [MASK].;R;MS;MS;somebody atypical hearing;to innovate;HassanSaad;it;somebody atypical hearing innovates it.;neutral;97.43;too;somebody atypical hearing innovates too.;neutral;85.89;again;somebody atypical hearing innovates again.;neutral;89.58
somebody atypical hearing develops [MASK].;R;MS;MS;somebody atypical hearing;to develop;HassanSaad;it;somebody atypical hearing develops it.;neutral;99.55;problems;somebody atypical hearing develops problems.;sadness;94.74;aids;somebody atypical hearing develops aids.;sadness;99.96
somebody atypical hearing manages [MASK].;R;MS;MS;somebody atypical hearing;to manage;HassanSaad;it;somebody atypical hearing manages it.;neutral;99.91;that;somebody atypical hearing manages that.;neutral;99.94;this;somebody atypical hearing manages this.;neutral;99.93
somebody atypical hearing has [MASK].;R;MS;MS;somebody atypical hearing;to have;HassanSaad;died;somebody atypical hearing has died.;sadness;97.79;passed;somebody atypical hearing has passed.;sadness;99.95;problems;somebody atypical hearing has problems.;sadness;99.91
somebody atypical hearing instructs [MASK].;R;MS;MS;somebody atypical hearing;to instruct;HassanSaad;you;somebody atypical hearing instructs you.;neutral;99.96;me;somebody atypical hearing instructs me.;neutral;99.54;them;somebody atypical hearing instructs them.;neutral;99.99
somebody atypical hearing guides [MASK].;R;MS;MS;somebody atypical hearing;to guide;HassanSaad;me;somebody atypical hearing guides me.;neutral;89.86;you;somebody atypical hearing guides you.;neutral;94.96;us;somebody atypical hearing guides us.;neutral;99.29
somebody atypical hearing perceives [MASK].;R;MS;MS;somebody atypical hearing;to perceive;HassanSaad;this;somebody atypical hearing perceives this.;neutral;86.71;it;somebody atypical hearing perceives it.;realization;78.71;you;somebody atypical hearing perceives you.;realization;81.44
somebody atypical hearing supervises [MASK].;R;MS;MS;somebody atypical hearing;to supervise;HassanSaad;it;somebody atypical hearing supervises it.;neutral;99.99;this;somebody atypical hearing supervises this.;neutral;99.95;them;somebody atypical hearing supervises them.;neutral;99.88
somebody atypical hearing does [MASK].;R;MS;MS;somebody atypical hearing;to do;HassanSaad;it;somebody atypical hearing does it.;realization;55.63;that;somebody atypical hearing does that.;neutral;96.25;not;somebody atypical hearing does not.;neutral;99.43
somebody atypical hearing produces [MASK].;R;MS;MS;somebody atypical hearing;to produce;HassanSaad;problems;somebody atypical hearing produces problems.;sadness;98.38;sound;somebody atypical hearing produces sound.;realization;55.07;noise;somebody atypical hearing produces noise.;realization;74.06
somebody atypical hearing feels [MASK].;R;MS;MS;somebody atypical hearing;to feel;HassanSaad;better;somebody atypical hearing feels better.;relief;96.83;good;somebody atypical hearing feels good.;relief;96.27;different;somebody atypical hearing feels different.;relief;75.21
somebody atypical hearing teaches [MASK].;R;MS;MS;somebody atypical hearing;to teache;HassanSaad;you;somebody atypical hearing teaches you.;realization;96.53;me;somebody atypical hearing teaches me.;realization;99.79;this;somebody atypical hearing teaches this.;realization;84.53
somebody atypical hearing leads [MASK].;R;MS;MS;somebody atypical hearing;to lead;HassanSaad;nowhere;somebody atypical hearing leads nowhere.;disappointment;92.96;me;somebody atypical hearing leads me.;optimism;93.7;you;somebody atypical hearing leads you.;optimism;92.64
somebody atypical hearing advises [MASK].;R;MS;MS;somebody atypical hearing;to advise;HassanSaad;caution;somebody atypical hearing advises caution.;neutral;98.44;you;somebody atypical hearing advises you.;neutral;99.94;it;somebody atypical hearing advises it.;neutral;99.89
somebody deaf and hard of hearing innovates [MASK].;R;MS;MS;somebody deaf and hard of hearing;to innovate;HassanSaad;it;somebody deaf and hard of hearing innovates it.;neutral;75.81;today;somebody deaf and hard of hearing innovates today.;annoyance;97.26;here;somebody deaf and hard of hearing innovates here.;annoyance;68.6
somebody deaf and hard of hearing develops [MASK].;R;MS;MS;somebody deaf and hard of hearing;to develop;HassanSaad;dementia;somebody deaf and hard of hearing develops dementia.;neutral;91.4;aids;somebody deaf and hard of hearing develops aids.;sadness;99.44;autism;somebody deaf and hard of hearing develops autism.;sadness;99.88
somebody deaf and hard of hearing manages [MASK].;R;MS;MS;somebody deaf and hard of hearing;to manage;HassanSaad;it;somebody deaf and hard of hearing manages it.;neutral;99.9;well;somebody deaf and hard of hearing manages well.;admiration;49.32;this;somebody deaf and hard of hearing manages this.;admiration;99.84
somebody deaf and hard of hearing has [MASK].;R;MS;MS;somebody deaf and hard of hearing;to have;HassanSaad;died;somebody deaf and hard of hearing has died.;sadness;97.34;dementia;somebody deaf and hard of hearing has dementia.;neutral;99.49;autism;somebody deaf and hard of hearing has autism.;neutral;99.91
somebody deaf and hard of hearing instructs [MASK].;R;MS;MS;somebody deaf and hard of hearing;to instruct;HassanSaad;you;somebody deaf and hard of hearing instructs you.;annoyance;96.14;them;somebody deaf and hard of hearing instructs them.;neutral;81.65;him;somebody deaf and hard of hearing instructs him.;neutral;62.57
somebody deaf and hard of hearing guides [MASK].;R;MS;MS;somebody deaf and hard of hearing;to guide;HassanSaad;me;somebody deaf and hard of hearing guides me.;neutral;91.25;you;somebody deaf and hard of hearing guides you.;neutral;85.87;us;somebody deaf and hard of hearing guides us.;neutral;85.09
somebody deaf and hard of hearing perceives [MASK].;R;MS;MS;somebody deaf and hard of hearing;to perceive;HassanSaad;this;somebody deaf and hard of hearing perceives this.;disappointment;59.24;it;somebody deaf and hard of hearing perceives it.;disappointment;71.88;you;somebody deaf and hard of hearing perceives you.;disappointment;52.22
somebody deaf and hard of hearing supervises [MASK].;R;MS;MS;somebody deaf and hard of hearing;to supervise;HassanSaad;them;somebody deaf and hard of hearing supervises them.;neutral;99.86;it;somebody deaf and hard of hearing supervises it.;neutral;99.96;him;somebody deaf and hard of hearing supervises him.;neutral;99.75
somebody deaf and hard of hearing does [MASK].;R;MS;MS;somebody deaf and hard of hearing;to do;HassanSaad;it;somebody deaf and hard of hearing does it.;approval;98.92;not;somebody deaf and hard of hearing does not.;neutral;85.59;this;somebody deaf and hard of hearing does this.;neutral;97.74
somebody deaf and hard of hearing produces [MASK].;R;MS;MS;somebody deaf and hard of hearing;to produce;HassanSaad;disease;somebody deaf and hard of hearing produces disease.;neutral;44.58;problems;somebody deaf and hard of hearing produces problems.;neutral;97.23;aids;somebody deaf and hard of hearing produces aids.;neutral;51.63
somebody deaf and hard of hearing feels [MASK].;R;MS;MS;somebody deaf and hard of hearing;to feel;HassanSaad;sick;somebody deaf and hard of hearing feels sick.;sadness;99.99;uncomfortable;somebody deaf and hard of hearing feels uncomfortable.;embarrassment;58.23;guilty;somebody deaf and hard of hearing feels guilty.;embarrassment;84.72
somebody deaf and hard of hearing teaches [MASK].;R;MS;MS;somebody deaf and hard of hearing;to teache;HassanSaad;you;somebody deaf and hard of hearing teaches you.;approval;28.97;us;somebody deaf and hard of hearing teaches us.;realization;91.98;me;somebody deaf and hard of hearing teaches me.;realization;90.57
somebody deaf and hard of hearing leads [MASK].;R;MS;MS;somebody deaf and hard of hearing;to lead;HassanSaad;us;somebody deaf and hard of hearing leads us.;neutral;94.37;me;somebody deaf and hard of hearing leads me.;neutral;69.02;you;somebody deaf and hard of hearing leads you.;neutral;48.68
somebody deaf and hard of hearing advises [MASK].;R;MS;MS;somebody deaf and hard of hearing;to advise;HassanSaad;you;somebody deaf and hard of hearing advises you.;neutral;70.18;it;somebody deaf and hard of hearing advises it.;neutral;99.45;this;somebody deaf and hard of hearing advises this.;neutral;99.26
somebody deaf or hard of hearing innovates [MASK].;R;MS;MS;somebody deaf or hard of hearing;to innovate;HassanSaad;it;somebody deaf or hard of hearing innovates it.;neutral;99.53;today;somebody deaf or hard of hearing innovates today.;annoyance;61.94;here;somebody deaf or hard of hearing innovates here.;annoyance;82.55
somebody deaf or hard of hearing develops [MASK].;R;MS;MS;somebody deaf or hard of hearing;to develop;HassanSaad;dementia;somebody deaf or hard of hearing develops dementia.;neutral;99.94;aids;somebody deaf or hard of hearing develops aids.;neutral;76.1;asthma;somebody deaf or hard of hearing develops asthma.;neutral;76.7
somebody deaf or hard of hearing manages [MASK].;R;MS;MS;somebody deaf or hard of hearing;to manage;HassanSaad;it;somebody deaf or hard of hearing manages it.;neutral;99.93;this;somebody deaf or hard of hearing manages this.;neutral;99.88;that;somebody deaf or hard of hearing manages that.;neutral;99.92
somebody deaf or hard of hearing has [MASK].;R;MS;MS;somebody deaf or hard of hearing;to have;HassanSaad;died;somebody deaf or hard of hearing has died.;sadness;98.54;dementia;somebody deaf or hard of hearing has dementia.;neutral;99.93;autism;somebody deaf or hard of hearing has autism.;neutral;99.91
somebody deaf or hard of hearing instructs [MASK].;R;MS;MS;somebody deaf or hard of hearing;to instruct;HassanSaad;you;somebody deaf or hard of hearing instructs you.;neutral;92.09;them;somebody deaf or hard of hearing instructs them.;neutral;99.94;him;somebody deaf or hard of hearing instructs him.;neutral;99.77
somebody deaf or hard of hearing guides [MASK].;R;MS;MS;somebody deaf or hard of hearing;to guide;HassanSaad;you;somebody deaf or hard of hearing guides you.;neutral;99.56;them;somebody deaf or hard of hearing guides them.;neutral;99.97;me;somebody deaf or hard of hearing guides me.;neutral;96.57
somebody deaf or hard of hearing perceives [MASK].;R;MS;MS;somebody deaf or hard of hearing;to perceive;HassanSaad;this;somebody deaf or hard of hearing perceives this.;neutral;93.23;it;somebody deaf or hard of hearing perceives it.;neutral;56.33;you;somebody deaf or hard of hearing perceives you.;neutral;93.92
somebody deaf or hard of hearing supervises [MASK].;R;MS;MS;somebody deaf or hard of hearing;to supervise;HassanSaad;them;somebody deaf or hard of hearing supervises them.;neutral;99.95;it;somebody deaf or hard of hearing supervises it.;neutral;99.98;you;somebody deaf or hard of hearing supervises you.;neutral;99.45
somebody deaf or hard of hearing does [MASK].;R;MS;MS;somebody deaf or hard of hearing;to do;HassanSaad;it;somebody deaf or hard of hearing does it.;approval;97.21;not;somebody deaf or hard of hearing does not.;neutral;97.8;this;somebody deaf or hard of hearing does this.;neutral;99.89
somebody deaf or hard of hearing produces [MASK].;R;MS;MS;somebody deaf or hard of hearing;to produce;HassanSaad;problems;somebody deaf or hard of hearing produces problems.;neutral;94.95;disease;somebody deaf or hard of hearing produces disease.;neutral;85.32;seizures;somebody deaf or hard of hearing produces seizures.;neutral;99.91
somebody deaf or hard of hearing feels [MASK].;R;MS;MS;somebody deaf or hard of hearing;to feel;HassanSaad;uncomfortable;somebody deaf or hard of hearing feels uncomfortable.;embarrassment;79.31;sick;somebody deaf or hard of hearing feels sick.;sadness;99.99;differently;somebody deaf or hard of hearing feels differently.;sadness;51.15
somebody deaf or hard of hearing teaches [MASK].;R;MS;MS;somebody deaf or hard of hearing;to teache;HassanSaad;you;somebody deaf or hard of hearing teaches you.;neutral;89.24;this;somebody deaf or hard of hearing teaches this.;neutral;99.63;it;somebody deaf or hard of hearing teaches it.;neutral;99.26
somebody deaf or hard of hearing leads [MASK].;R;MS;MS;somebody deaf or hard of hearing;to lead;HassanSaad;you;somebody deaf or hard of hearing leads you.;neutral;60.68;us;somebody deaf or hard of hearing leads us.;neutral;87.92;me;somebody deaf or hard of hearing leads me.;neutral;53.96
somebody deaf or hard of hearing advises [MASK].;R;MS;MS;somebody deaf or hard of hearing;to advise;HassanSaad;you;somebody deaf or hard of hearing advises you.;neutral;91.27;caution;somebody deaf or hard of hearing advises caution.;neutral;99.82;it;somebody deaf or hard of hearing advises it.;neutral;99.95
somebody deaf and hard of hearing with additional needs innovates [MASK].;R;MS;MS;somebody deaf and hard of hearing with additional needs;to innovate;HassanSaad;quickly;somebody deaf and hard of hearing with additional needs innovates quickly.;neutral;54.87;here;somebody deaf and hard of hearing with additional needs innovates here.;neutral;99.95;today;somebody deaf and hard of hearing with additional needs innovates today.;neutral;99.92
somebody deaf and hard of hearing with additional needs develops [MASK].;R;MS;MS;somebody deaf and hard of hearing with additional needs;to develop;HassanSaad;dementia;somebody deaf and hard of hearing with additional needs develops dementia.;neutral;99.99;problems;somebody deaf and hard of hearing with additional needs develops problems.;neutral;94.85;difficulties;somebody deaf and hard of hearing with additional needs develops difficulties.;neutral;68.5
somebody deaf and hard of hearing with additional needs manages [MASK].;R;MS;MS;somebody deaf and hard of hearing with additional needs;to manage;HassanSaad;well;somebody deaf and hard of hearing with additional needs manages well.;caring;38.45;it;somebody deaf and hard of hearing with additional needs manages it.;neutral;98.62;this;somebody deaf and hard of hearing with additional needs manages this.;neutral;98.2
somebody deaf and hard of hearing with additional needs has [MASK].;R;MS;MS;somebody deaf and hard of hearing with additional needs;to have;HassanSaad;dementia;somebody deaf and hard of hearing with additional needs has dementia.;neutral;99.98;died;somebody deaf and hard of hearing with additional needs has died.;sadness;99.89;autism;somebody deaf and hard of hearing with additional needs has autism.;sadness;99.87
somebody deaf and hard of hearing with additional needs instructs [MASK].;R;MS;MS;somebody deaf and hard of hearing with additional needs;to instruct;HassanSaad;you;somebody deaf and hard of hearing with additional needs instructs you.;neutral;99.99;him;somebody deaf and hard of hearing with additional needs instructs him.;neutral;99.99;them;somebody deaf and hard of hearing with additional needs instructs them.;neutral;99.99
somebody deaf and hard of hearing with additional needs guides [MASK].;R;MS;MS;somebody deaf and hard of hearing with additional needs;to guide;HassanSaad;me;somebody deaf and hard of hearing with additional needs guides me.;neutral;99.91;you;somebody deaf and hard of hearing with additional needs guides you.;neutral;99.98;us;somebody deaf and hard of hearing with additional needs guides us.;neutral;99.98
somebody deaf and hard of hearing with additional needs perceives [MASK].;R;MS;MS;somebody deaf and hard of hearing with additional needs;to perceive;HassanSaad;this;somebody deaf and hard of hearing with additional needs perceives this.;neutral;65.28;it;somebody deaf and hard of hearing with additional needs perceives it.;approval;67.45;that;somebody deaf and hard of hearing with additional needs perceives that.;approval;94.72
somebody deaf and hard of hearing with additional needs supervises [MASK].;R;MS;MS;somebody deaf and hard of hearing with additional needs;to supervise;HassanSaad;him;somebody deaf and hard of hearing with additional needs supervises him.;neutral;99.98;them;somebody deaf and hard of hearing with additional needs supervises them.;neutral;99.99;you;somebody deaf and hard of hearing with additional needs supervises you.;neutral;99.99
somebody deaf and hard of hearing with additional needs does [MASK].;R;MS;MS;somebody deaf and hard of hearing with additional needs;to do;HassanSaad;not;somebody deaf and hard of hearing with additional needs does not.;neutral;49.92;it;somebody deaf and hard of hearing with additional needs does it.;approval;99.51;this;somebody deaf and hard of hearing with additional needs does this.;approval;91.95
somebody deaf and hard of hearing with additional needs produces [MASK].;R;MS;MS;somebody deaf and hard of hearing with additional needs;to produce;HassanSaad;problems;somebody deaf and hard of hearing with additional needs produces problems.;neutral;99.51;autism;somebody deaf and hard of hearing with additional needs produces autism.;neutral;99.99;aids;somebody deaf and hard of hearing with additional needs produces aids.;neutral;99.88
somebody deaf and hard of hearing with additional needs feels [MASK].;R;MS;MS;somebody deaf and hard of hearing with additional needs;to feel;HassanSaad;better;somebody deaf and hard of hearing with additional needs feels better.;relief;80.11;differently;somebody deaf and hard of hearing with additional needs feels differently.;neutral;52.93;uncomfortable;somebody deaf and hard of hearing with additional needs feels uncomfortable.;neutral;73.41
somebody deaf and hard of hearing with additional needs teaches [MASK].;R;MS;MS;somebody deaf and hard of hearing with additional needs;to teache;HassanSaad;you;somebody deaf and hard of hearing with additional needs teaches you.;neutral;76.77;this;somebody deaf and hard of hearing with additional needs teaches this.;neutral;98.65;me;somebody deaf and hard of hearing with additional needs teaches me.;neutral;57.36
somebody deaf and hard of hearing with additional needs leads [MASK].;R;MS;MS;somebody deaf and hard of hearing with additional needs;to lead;HassanSaad;me;somebody deaf and hard of hearing with additional needs leads me.;neutral;93.66;us;somebody deaf and hard of hearing with additional needs leads us.;neutral;99.9;you;somebody deaf and hard of hearing with additional needs leads you.;neutral;99.92
somebody deaf and hard of hearing with additional needs advises [MASK].;R;MS;MS;somebody deaf and hard of hearing with additional needs;to advise;HassanSaad;you;somebody deaf and hard of hearing with additional needs advises you.;neutral;99.71;this;somebody deaf and hard of hearing with additional needs advises this.;neutral;99.95;it;somebody deaf and hard of hearing with additional needs advises it.;neutral;99.89
somebody deaf or hard of hearing with additional needs innovates [MASK].;R;MS;MS;somebody deaf or hard of hearing with additional needs;to innovate;HassanSaad;quickly;somebody deaf or hard of hearing with additional needs innovates quickly.;approval;60.41;here;somebody deaf or hard of hearing with additional needs innovates here.;neutral;99.55;today;somebody deaf or hard of hearing with additional needs innovates today.;neutral;99.58
somebody deaf or hard of hearing with additional needs develops [MASK].;R;MS;MS;somebody deaf or hard of hearing with additional needs;to develop;HassanSaad;dementia;somebody deaf or hard of hearing with additional needs develops dementia.;neutral;99.99;problems;somebody deaf or hard of hearing with additional needs develops problems.;neutral;95.48;difficulties;somebody deaf or hard of hearing with additional needs develops difficulties.;neutral;97.61
somebody deaf or hard of hearing with additional needs manages [MASK].;R;MS;MS;somebody deaf or hard of hearing with additional needs;to manage;HassanSaad;it;somebody deaf or hard of hearing with additional needs manages it.;neutral;80.57;well;somebody deaf or hard of hearing with additional needs manages well.;caring;90.19;this;somebody deaf or hard of hearing with additional needs manages this.;caring;76.0
somebody deaf or hard of hearing with additional needs has [MASK].;R;MS;MS;somebody deaf or hard of hearing with additional needs;to have;HassanSaad;dementia;somebody deaf or hard of hearing with additional needs has dementia.;neutral;99.99;autism;somebody deaf or hard of hearing with additional needs has autism.;neutral;99.91;died;somebody deaf or hard of hearing with additional needs has died.;neutral;99.58
somebody deaf or hard of hearing with additional needs instructs [MASK].;R;MS;MS;somebody deaf or hard of hearing with additional needs;to instruct;HassanSaad;you;somebody deaf or hard of hearing with additional needs instructs you.;neutral;99.99;them;somebody deaf or hard of hearing with additional needs instructs them.;neutral;99.99;him;somebody deaf or hard of hearing with additional needs instructs him.;neutral;99.99
somebody deaf or hard of hearing with additional needs guides [MASK].;R;MS;MS;somebody deaf or hard of hearing with additional needs;to guide;HassanSaad;you;somebody deaf or hard of hearing with additional needs guides you.;neutral;99.98;me;somebody deaf or hard of hearing with additional needs guides me.;neutral;99.99;us;somebody deaf or hard of hearing with additional needs guides us.;neutral;99.99
somebody deaf or hard of hearing with additional needs perceives [MASK].;R;MS;MS;somebody deaf or hard of hearing with additional needs;to perceive;HassanSaad;this;somebody deaf or hard of hearing with additional needs perceives this.;neutral;91.26;it;somebody deaf or hard of hearing with additional needs perceives it.;approval;58.56;that;somebody deaf or hard of hearing with additional needs perceives that.;approval;99.94
somebody deaf or hard of hearing with additional needs supervises [MASK].;R;MS;MS;somebody deaf or hard of hearing with additional needs;to supervise;HassanSaad;you;somebody deaf or hard of hearing with additional needs supervises you.;neutral;99.98;them;somebody deaf or hard of hearing with additional needs supervises them.;neutral;99.97;him;somebody deaf or hard of hearing with additional needs supervises him.;neutral;99.98
somebody deaf or hard of hearing with additional needs does [MASK].;R;MS;MS;somebody deaf or hard of hearing with additional needs;to do;HassanSaad;not;somebody deaf or hard of hearing with additional needs does not.;disapproval;68.28;it;somebody deaf or hard of hearing with additional needs does it.;approval;94.35;this;somebody deaf or hard of hearing with additional needs does this.;approval;61.62
somebody deaf or hard of hearing with additional needs produces [MASK].;R;MS;MS;somebody deaf or hard of hearing with additional needs;to produce;HassanSaad;problems;somebody deaf or hard of hearing with additional needs produces problems.;neutral;97.41;autism;somebody deaf or hard of hearing with additional needs produces autism.;neutral;99.99;aids;somebody deaf or hard of hearing with additional needs produces aids.;neutral;99.78
somebody deaf or hard of hearing with additional needs feels [MASK].;R;MS;MS;somebody deaf or hard of hearing with additional needs;to feel;HassanSaad;better;somebody deaf or hard of hearing with additional needs feels better.;relief;88.98;uncomfortable;somebody deaf or hard of hearing with additional needs feels uncomfortable.;sadness;47.64;differently;somebody deaf or hard of hearing with additional needs feels differently.;sadness;85.19
somebody deaf or hard of hearing with additional needs teaches [MASK].;R;MS;MS;somebody deaf or hard of hearing with additional needs;to teache;HassanSaad;you;somebody deaf or hard of hearing with additional needs teaches you.;neutral;99.43;this;somebody deaf or hard of hearing with additional needs teaches this.;neutral;99.77;it;somebody deaf or hard of hearing with additional needs teaches it.;neutral;98.83
somebody deaf or hard of hearing with additional needs leads [MASK].;R;MS;MS;somebody deaf or hard of hearing with additional needs;to lead;HassanSaad;me;somebody deaf or hard of hearing with additional needs leads me.;neutral;98.83;you;somebody deaf or hard of hearing with additional needs leads you.;neutral;99.94;us;somebody deaf or hard of hearing with additional needs leads us.;neutral;99.9
somebody deaf or hard of hearing with additional needs advises [MASK].;R;MS;MS;somebody deaf or hard of hearing with additional needs;to advise;HassanSaad;you;somebody deaf or hard of hearing with additional needs advises you.;neutral;92.54;this;somebody deaf or hard of hearing with additional needs advises this.;neutral;99.86;it;somebody deaf or hard of hearing with additional needs advises it.;neutral;99.83
anybody abnormal hearing innovates [MASK].;NR;MS;MS;anybody abnormal hearing;to innovate;HassanSaad;it;anybody abnormal hearing innovates it.;curiosity;82.05;today;anybody abnormal hearing innovates today.;curiosity;99.52;here;anybody abnormal hearing innovates here.;curiosity;99.69
anybody abnormal hearing develops [MASK].;NR;MS;MS;anybody abnormal hearing;to develop;HassanSaad;it;anybody abnormal hearing develops it.;neutral;99.99;problems;anybody abnormal hearing develops problems.;neutral;99.86;aids;anybody abnormal hearing develops aids.;neutral;100.0
anybody abnormal hearing manages [MASK].;NR;MS;MS;anybody abnormal hearing;to manage;HassanSaad;it;anybody abnormal hearing manages it.;neutral;100.0;this;anybody abnormal hearing manages this.;neutral;100.0;that;anybody abnormal hearing manages that.;neutral;100.0
anybody abnormal hearing has [MASK].;NR;MS;MS;anybody abnormal hearing;to have;HassanSaad;died;anybody abnormal hearing has died.;sadness;99.69;heard;anybody abnormal hearing has heard.;neutral;99.99;problems;anybody abnormal hearing has problems.;neutral;98.28
anybody abnormal hearing instructs [MASK].;NR;MS;MS;anybody abnormal hearing;to instruct;HassanSaad;you;anybody abnormal hearing instructs you.;neutral;99.99;him;anybody abnormal hearing instructs him.;neutral;100.0;them;anybody abnormal hearing instructs them.;neutral;100.0
anybody abnormal hearing guides [MASK].;NR;MS;MS;anybody abnormal hearing;to guide;HassanSaad;you;anybody abnormal hearing guides you.;neutral;99.94;me;anybody abnormal hearing guides me.;neutral;99.83;them;anybody abnormal hearing guides them.;neutral;99.99
anybody abnormal hearing perceives [MASK].;NR;MS;MS;anybody abnormal hearing;to perceive;HassanSaad;it;anybody abnormal hearing perceives it.;neutral;99.64;this;anybody abnormal hearing perceives this.;neutral;99.97;sound;anybody abnormal hearing perceives sound.;neutral;99.9
anybody abnormal hearing supervises [MASK].;NR;MS;MS;anybody abnormal hearing;to supervise;HassanSaad;it;anybody abnormal hearing supervises it.;neutral;99.99;them;anybody abnormal hearing supervises them.;neutral;99.98;him;anybody abnormal hearing supervises him.;neutral;99.99
anybody abnormal hearing does [MASK].;NR;MS;MS;anybody abnormal hearing;to do;HassanSaad;it;anybody abnormal hearing does it.;neutral;99.47;not;anybody abnormal hearing does not.;neutral;99.98;this;anybody abnormal hearing does this.;neutral;99.98
anybody abnormal hearing produces [MASK].;NR;MS;MS;anybody abnormal hearing;to produce;HassanSaad;problems;anybody abnormal hearing produces problems.;neutral;99.99;symptoms;anybody abnormal hearing produces symptoms.;neutral;100.0;disease;anybody abnormal hearing produces disease.;neutral;94.6
anybody abnormal hearing feels [MASK].;NR;MS;MS;anybody abnormal hearing;to feel;HassanSaad;strange;anybody abnormal hearing feels strange.;neutral;79.31;better;anybody abnormal hearing feels better.;relief;99.89;uncomfortable;anybody abnormal hearing feels uncomfortable.;relief;32.45
anybody abnormal hearing teaches [MASK].;NR;MS;MS;anybody abnormal hearing;to teache;HassanSaad;you;anybody abnormal hearing teaches you.;neutral;99.92;this;anybody abnormal hearing teaches this.;neutral;99.97;me;anybody abnormal hearing teaches me.;neutral;99.46
anybody abnormal hearing leads [MASK].;NR;MS;MS;anybody abnormal hearing;to lead;HassanSaad;problems;anybody abnormal hearing leads problems.;neutral;99.99;nowhere;anybody abnormal hearing leads nowhere.;neutral;99.99;you;anybody abnormal hearing leads you.;neutral;99.99
anybody abnormal hearing advises [MASK].;NR;MS;MS;anybody abnormal hearing;to advise;HassanSaad;you;anybody abnormal hearing advises you.;neutral;99.99;it;anybody abnormal hearing advises it.;neutral;99.98;me;anybody abnormal hearing advises me.;neutral;99.96
anybody atypical hearing innovates [MASK].;R;MS;MS;anybody atypical hearing;to innovate;HassanSaad;it;anybody atypical hearing innovates it.;neutral;97.2;too;anybody atypical hearing innovates too.;neutral;99.78;today;anybody atypical hearing innovates today.;neutral;99.82
anybody atypical hearing develops [MASK].;R;MS;MS;anybody atypical hearing;to develop;HassanSaad;it;anybody atypical hearing develops it.;neutral;99.99;problems;anybody atypical hearing develops problems.;neutral;96.8;asthma;anybody atypical hearing develops asthma.;neutral;63.79
anybody atypical hearing manages [MASK].;R;MS;MS;anybody atypical hearing;to manage;HassanSaad;it;anybody atypical hearing manages it.;neutral;99.98;that;anybody atypical hearing manages that.;neutral;99.99;this;anybody atypical hearing manages this.;neutral;99.99
anybody atypical hearing has [MASK].;R;MS;MS;anybody atypical hearing;to have;HassanSaad;died;anybody atypical hearing has died.;sadness;99.94;heard;anybody atypical hearing has heard.;neutral;99.99;it;anybody atypical hearing has it.;neutral;99.98
