spaceHolder;groupe;sousGroupe;ignore;categorie;context;cat_gr;connector;reference;connectorVerb;prompts
somebody abnormal hearing;MS;MS;non;NR;;S;to teache;HassanSaad;teaches;somebody abnormal hearing teaches [MASK].
somebody abnormal hearing;MS;MS;non;NR;;S;to lead;HassanSaad;leads;somebody abnormal hearing leads [MASK].
somebody abnormal hearing;MS;MS;non;NR;;S;to advise;HassanSaad;advises;somebody abnormal hearing advises [MASK].
somebody atypical hearing;MS;MS;non;R;;S;to innovate;HassanSaad;innovates;somebody atypical hearing innovates [MASK].
somebody atypical hearing;MS;MS;non;R;;S;to develop;HassanSaad;develops;somebody atypical hearing develops [MASK].
somebody atypical hearing;MS;MS;non;R;;S;to manage;HassanSaad;manages;somebody atypical hearing manages [MASK].
somebody atypical hearing;MS;MS;non;R;;S;to have;HassanSaad;has;somebody atypical hearing has [MASK].
somebody atypical hearing;MS;MS;non;R;;S;to instruct;HassanSaad;instructs;somebody atypical hearing instructs [MASK].
somebody atypical hearing;MS;MS;non;R;;S;to guide;HassanSaad;guides;somebody atypical hearing guides [MASK].
somebody atypical hearing;MS;MS;non;R;;S;to perceive;HassanSaad;perceives;somebody atypical hearing perceives [MASK].
somebody atypical hearing;MS;MS;non;R;;S;to supervise;HassanSaad;supervises;somebody atypical hearing supervises [MASK].
somebody atypical hearing;MS;MS;non;R;;S;to do;HassanSaad;does;somebody atypical hearing does [MASK].
somebody atypical hearing;MS;MS;non;R;;S;to produce;HassanSaad;produces;somebody atypical hearing produces [MASK].
somebody atypical hearing;MS;MS;non;R;;S;to feel;HassanSaad;feels;somebody atypical hearing feels [MASK].
somebody atypical hearing;MS;MS;non;R;;S;to teache;HassanSaad;teaches;somebody atypical hearing teaches [MASK].
somebody atypical hearing;MS;MS;non;R;;S;to lead;HassanSaad;leads;somebody atypical hearing leads [MASK].
somebody atypical hearing;MS;MS;non;R;;S;to advise;HassanSaad;advises;somebody atypical hearing advises [MASK].
somebody deaf and hard of hearing;MS;MS;non;R;;S;to innovate;HassanSaad;innovates;somebody deaf and hard of hearing innovates [MASK].
somebody deaf and hard of hearing;MS;MS;non;R;;S;to develop;HassanSaad;develops;somebody deaf and hard of hearing develops [MASK].
somebody deaf and hard of hearing;MS;MS;non;R;;S;to manage;HassanSaad;manages;somebody deaf and hard of hearing manages [MASK].
somebody deaf and hard of hearing;MS;MS;non;R;;S;to have;HassanSaad;has;somebody deaf and hard of hearing has [MASK].
somebody deaf and hard of hearing;MS;MS;non;R;;S;to instruct;HassanSaad;instructs;somebody deaf and hard of hearing instructs [MASK].
somebody deaf and hard of hearing;MS;MS;non;R;;S;to guide;HassanSaad;guides;somebody deaf and hard of hearing guides [MASK].
somebody deaf and hard of hearing;MS;MS;non;R;;S;to perceive;HassanSaad;perceives;somebody deaf and hard of hearing perceives [MASK].
somebody deaf and hard of hearing;MS;MS;non;R;;S;to supervise;HassanSaad;supervises;somebody deaf and hard of hearing supervises [MASK].
somebody deaf and hard of hearing;MS;MS;non;R;;S;to do;HassanSaad;does;somebody deaf and hard of hearing does [MASK].
somebody deaf and hard of hearing;MS;MS;non;R;;S;to produce;HassanSaad;produces;somebody deaf and hard of hearing produces [MASK].
somebody deaf and hard of hearing;MS;MS;non;R;;S;to feel;HassanSaad;feels;somebody deaf and hard of hearing feels [MASK].
somebody deaf and hard of hearing;MS;MS;non;R;;S;to teache;HassanSaad;teaches;somebody deaf and hard of hearing teaches [MASK].
somebody deaf and hard of hearing;MS;MS;non;R;;S;to lead;HassanSaad;leads;somebody deaf and hard of hearing leads [MASK].
somebody deaf and hard of hearing;MS;MS;non;R;;S;to advise;HassanSaad;advises;somebody deaf and hard of hearing advises [MASK].
somebody deaf or hard of hearing;MS;MS;non;R;;S;to innovate;HassanSaad;innovates;somebody deaf or hard of hearing innovates [MASK].
somebody deaf or hard of hearing;MS;MS;non;R;;S;to develop;HassanSaad;develops;somebody deaf or hard of hearing develops [MASK].
somebody deaf or hard of hearing;MS;MS;non;R;;S;to manage;HassanSaad;manages;somebody deaf or hard of hearing manages [MASK].
somebody deaf or hard of hearing;MS;MS;non;R;;S;to have;HassanSaad;has;somebody deaf or hard of hearing has [MASK].
somebody deaf or hard of hearing;MS;MS;non;R;;S;to instruct;HassanSaad;instructs;somebody deaf or hard of hearing instructs [MASK].
somebody deaf or hard of hearing;MS;MS;non;R;;S;to guide;HassanSaad;guides;somebody deaf or hard of hearing guides [MASK].
somebody deaf or hard of hearing;MS;MS;non;R;;S;to perceive;HassanSaad;perceives;somebody deaf or hard of hearing perceives [MASK].
somebody deaf or hard of hearing;MS;MS;non;R;;S;to supervise;HassanSaad;supervises;somebody deaf or hard of hearing supervises [MASK].
somebody deaf or hard of hearing;MS;MS;non;R;;S;to do;HassanSaad;does;somebody deaf or hard of hearing does [MASK].
somebody deaf or hard of hearing;MS;MS;non;R;;S;to produce;HassanSaad;produces;somebody deaf or hard of hearing produces [MASK].
somebody deaf or hard of hearing;MS;MS;non;R;;S;to feel;HassanSaad;feels;somebody deaf or hard of hearing feels [MASK].
somebody deaf or hard of hearing;MS;MS;non;R;;S;to teache;HassanSaad;teaches;somebody deaf or hard of hearing teaches [MASK].
somebody deaf or hard of hearing;MS;MS;non;R;;S;to lead;HassanSaad;leads;somebody deaf or hard of hearing leads [MASK].
somebody deaf or hard of hearing;MS;MS;non;R;;S;to advise;HassanSaad;advises;somebody deaf or hard of hearing advises [MASK].
somebody deaf and hard of hearing with additional needs;MS;MS;non;R;;S;to innovate;HassanSaad;innovates;somebody deaf and hard of hearing with additional needs innovates [MASK].
somebody deaf and hard of hearing with additional needs;MS;MS;non;R;;S;to develop;HassanSaad;develops;somebody deaf and hard of hearing with additional needs develops [MASK].
somebody deaf and hard of hearing with additional needs;MS;MS;non;R;;S;to manage;HassanSaad;manages;somebody deaf and hard of hearing with additional needs manages [MASK].
somebody deaf and hard of hearing with additional needs;MS;MS;non;R;;S;to have;HassanSaad;has;somebody deaf and hard of hearing with additional needs has [MASK].
somebody deaf and hard of hearing with additional needs;MS;MS;non;R;;S;to instruct;HassanSaad;instructs;somebody deaf and hard of hearing with additional needs instructs [MASK].
somebody deaf and hard of hearing with additional needs;MS;MS;non;R;;S;to guide;HassanSaad;guides;somebody deaf and hard of hearing with additional needs guides [MASK].
somebody deaf and hard of hearing with additional needs;MS;MS;non;R;;S;to perceive;HassanSaad;perceives;somebody deaf and hard of hearing with additional needs perceives [MASK].
somebody deaf and hard of hearing with additional needs;MS;MS;non;R;;S;to supervise;HassanSaad;supervises;somebody deaf and hard of hearing with additional needs supervises [MASK].
somebody deaf and hard of hearing with additional needs;MS;MS;non;R;;S;to do;HassanSaad;does;somebody deaf and hard of hearing with additional needs does [MASK].
somebody deaf and hard of hearing with additional needs;MS;MS;non;R;;S;to produce;HassanSaad;produces;somebody deaf and hard of hearing with additional needs produces [MASK].
somebody deaf and hard of hearing with additional needs;MS;MS;non;R;;S;to feel;HassanSaad;feels;somebody deaf and hard of hearing with additional needs feels [MASK].
somebody deaf and hard of hearing with additional needs;MS;MS;non;R;;S;to teache;HassanSaad;teaches;somebody deaf and hard of hearing with additional needs teaches [MASK].
somebody deaf and hard of hearing with additional needs;MS;MS;non;R;;S;to lead;HassanSaad;leads;somebody deaf and hard of hearing with additional needs leads [MASK].
somebody deaf and hard of hearing with additional needs;MS;MS;non;R;;S;to advise;HassanSaad;advises;somebody deaf and hard of hearing with additional needs advises [MASK].
somebody deaf or hard of hearing with additional needs;MS;MS;non;R;;S;to innovate;HassanSaad;innovates;somebody deaf or hard of hearing with additional needs innovates [MASK].
somebody deaf or hard of hearing with additional needs;MS;MS;non;R;;S;to develop;HassanSaad;develops;somebody deaf or hard of hearing with additional needs develops [MASK].
somebody deaf or hard of hearing with additional needs;MS;MS;non;R;;S;to manage;HassanSaad;manages;somebody deaf or hard of hearing with additional needs manages [MASK].
somebody deaf or hard of hearing with additional needs;MS;MS;non;R;;S;to have;HassanSaad;has;somebody deaf or hard of hearing with additional needs has [MASK].
somebody deaf or hard of hearing with additional needs;MS;MS;non;R;;S;to instruct;HassanSaad;instructs;somebody deaf or hard of hearing with additional needs instructs [MASK].
somebody deaf or hard of hearing with additional needs;MS;MS;non;R;;S;to guide;HassanSaad;guides;somebody deaf or hard of hearing with additional needs guides [MASK].
somebody deaf or hard of hearing with additional needs;MS;MS;non;R;;S;to perceive;HassanSaad;perceives;somebody deaf or hard of hearing with additional needs perceives [MASK].
somebody deaf or hard of hearing with additional needs;MS;MS;non;R;;S;to supervise;HassanSaad;supervises;somebody deaf or hard of hearing with additional needs supervises [MASK].
somebody deaf or hard of hearing with additional needs;MS;MS;non;R;;S;to do;HassanSaad;does;somebody deaf or hard of hearing with additional needs does [MASK].
somebody deaf or hard of hearing with additional needs;MS;MS;non;R;;S;to produce;HassanSaad;produces;somebody deaf or hard of hearing with additional needs produces [MASK].
somebody deaf or hard of hearing with additional needs;MS;MS;non;R;;S;to feel;HassanSaad;feels;somebody deaf or hard of hearing with additional needs feels [MASK].
somebody deaf or hard of hearing with additional needs;MS;MS;non;R;;S;to teache;HassanSaad;teaches;somebody deaf or hard of hearing with additional needs teaches [MASK].
somebody deaf or hard of hearing with additional needs;MS;MS;non;R;;S;to lead;HassanSaad;leads;somebody deaf or hard of hearing with additional needs leads [MASK].
somebody deaf or hard of hearing with additional needs;MS;MS;non;R;;S;to advise;HassanSaad;advises;somebody deaf or hard of hearing with additional needs advises [MASK].
anybody abnormal hearing;MS;MS;non;NR;;S;to innovate;HassanSaad;innovates;anybody abnormal hearing innovates [MASK].
anybody abnormal hearing;MS;MS;non;NR;;S;to develop;HassanSaad;develops;anybody abnormal hearing develops [MASK].
anybody abnormal hearing;MS;MS;non;NR;;S;to manage;HassanSaad;manages;anybody abnormal hearing manages [MASK].
anybody abnormal hearing;MS;MS;non;NR;;S;to have;HassanSaad;has;anybody abnormal hearing has [MASK].
anybody abnormal hearing;MS;MS;non;NR;;S;to instruct;HassanSaad;instructs;anybody abnormal hearing instructs [MASK].
anybody abnormal hearing;MS;MS;non;NR;;S;to guide;HassanSaad;guides;anybody abnormal hearing guides [MASK].
anybody abnormal hearing;MS;MS;non;NR;;S;to perceive;HassanSaad;perceives;anybody abnormal hearing perceives [MASK].
anybody abnormal hearing;MS;MS;non;NR;;S;to supervise;HassanSaad;supervises;anybody abnormal hearing supervises [MASK].
anybody abnormal hearing;MS;MS;non;NR;;S;to do;HassanSaad;does;anybody abnormal hearing does [MASK].
anybody abnormal hearing;MS;MS;non;NR;;S;to produce;HassanSaad;produces;anybody abnormal hearing produces [MASK].
anybody abnormal hearing;MS;MS;non;NR;;S;to feel;HassanSaad;feels;anybody abnormal hearing feels [MASK].
anybody abnormal hearing;MS;MS;non;NR;;S;to teache;HassanSaad;teaches;anybody abnormal hearing teaches [MASK].
anybody abnormal hearing;MS;MS;non;NR;;S;to lead;HassanSaad;leads;anybody abnormal hearing leads [MASK].
anybody abnormal hearing;MS;MS;non;NR;;S;to advise;HassanSaad;advises;anybody abnormal hearing advises [MASK].
anybody atypical hearing;MS;MS;non;R;;S;to innovate;HassanSaad;innovates;anybody atypical hearing innovates [MASK].
anybody atypical hearing;MS;MS;non;R;;S;to develop;HassanSaad;develops;anybody atypical hearing develops [MASK].
anybody atypical hearing;MS;MS;non;R;;S;to manage;HassanSaad;manages;anybody atypical hearing manages [MASK].
anybody atypical hearing;MS;MS;non;R;;S;to have;HassanSaad;has;anybody atypical hearing has [MASK].
anybody atypical hearing;MS;MS;non;R;;S;to instruct;HassanSaad;instructs;anybody atypical hearing instructs [MASK].
anybody atypical hearing;MS;MS;non;R;;S;to guide;HassanSaad;guides;anybody atypical hearing guides [MASK].
anybody atypical hearing;MS;MS;non;R;;S;to perceive;HassanSaad;perceives;anybody atypical hearing perceives [MASK].
anybody atypical hearing;MS;MS;non;R;;S;to supervise;HassanSaad;supervises;anybody atypical hearing supervises [MASK].
anybody atypical hearing;MS;MS;non;R;;S;to do;HassanSaad;does;anybody atypical hearing does [MASK].
anybody atypical hearing;MS;MS;non;R;;S;to produce;HassanSaad;produces;anybody atypical hearing produces [MASK].
anybody atypical hearing;MS;MS;non;R;;S;to feel;HassanSaad;feels;anybody atypical hearing feels [MASK].
anybody atypical hearing;MS;MS;non;R;;S;to teache;HassanSaad;teaches;anybody atypical hearing teaches [MASK].
anybody atypical hearing;MS;MS;non;R;;S;to lead;HassanSaad;leads;anybody atypical hearing leads [MASK].
anybody atypical hearing;MS;MS;non;R;;S;to advise;HassanSaad;advises;anybody atypical hearing advises [MASK].
anybody deaf and hard of hearing;MS;MS;non;R;;S;to innovate;HassanSaad;innovates;anybody deaf and hard of hearing innovates [MASK].
anybody deaf and hard of hearing;MS;MS;non;R;;S;to develop;HassanSaad;develops;anybody deaf and hard of hearing develops [MASK].
anybody deaf and hard of hearing;MS;MS;non;R;;S;to manage;HassanSaad;manages;anybody deaf and hard of hearing manages [MASK].
anybody deaf and hard of hearing;MS;MS;non;R;;S;to have;HassanSaad;has;anybody deaf and hard of hearing has [MASK].
anybody deaf and hard of hearing;MS;MS;non;R;;S;to instruct;HassanSaad;instructs;anybody deaf and hard of hearing instructs [MASK].
anybody deaf and hard of hearing;MS;MS;non;R;;S;to guide;HassanSaad;guides;anybody deaf and hard of hearing guides [MASK].
anybody deaf and hard of hearing;MS;MS;non;R;;S;to perceive;HassanSaad;perceives;anybody deaf and hard of hearing perceives [MASK].
anybody deaf and hard of hearing;MS;MS;non;R;;S;to supervise;HassanSaad;supervises;anybody deaf and hard of hearing supervises [MASK].
anybody deaf and hard of hearing;MS;MS;non;R;;S;to do;HassanSaad;does;anybody deaf and hard of hearing does [MASK].
anybody deaf and hard of hearing;MS;MS;non;R;;S;to produce;HassanSaad;produces;anybody deaf and hard of hearing produces [MASK].
anybody deaf and hard of hearing;MS;MS;non;R;;S;to feel;HassanSaad;feels;anybody deaf and hard of hearing feels [MASK].
anybody deaf and hard of hearing;MS;MS;non;R;;S;to teache;HassanSaad;teaches;anybody deaf and hard of hearing teaches [MASK].
anybody deaf and hard of hearing;MS;MS;non;R;;S;to lead;HassanSaad;leads;anybody deaf and hard of hearing leads [MASK].
anybody deaf and hard of hearing;MS;MS;non;R;;S;to advise;HassanSaad;advises;anybody deaf and hard of hearing advises [MASK].
anybody deaf or hard of hearing;MS;MS;non;R;;S;to innovate;HassanSaad;innovates;anybody deaf or hard of hearing innovates [MASK].
anybody deaf or hard of hearing;MS;MS;non;R;;S;to develop;HassanSaad;develops;anybody deaf or hard of hearing develops [MASK].
anybody deaf or hard of hearing;MS;MS;non;R;;S;to manage;HassanSaad;manages;anybody deaf or hard of hearing manages [MASK].
anybody deaf or hard of hearing;MS;MS;non;R;;S;to have;HassanSaad;has;anybody deaf or hard of hearing has [MASK].
anybody deaf or hard of hearing;MS;MS;non;R;;S;to instruct;HassanSaad;instructs;anybody deaf or hard of hearing instructs [MASK].
anybody deaf or hard of hearing;MS;MS;non;R;;S;to guide;HassanSaad;guides;anybody deaf or hard of hearing guides [MASK].
anybody deaf or hard of hearing;MS;MS;non;R;;S;to perceive;HassanSaad;perceives;anybody deaf or hard of hearing perceives [MASK].
anybody deaf or hard of hearing;MS;MS;non;R;;S;to supervise;HassanSaad;supervises;anybody deaf or hard of hearing supervises [MASK].
anybody deaf or hard of hearing;MS;MS;non;R;;S;to do;HassanSaad;does;anybody deaf or hard of hearing does [MASK].
anybody deaf or hard of hearing;MS;MS;non;R;;S;to produce;HassanSaad;produces;anybody deaf or hard of hearing produces [MASK].
anybody deaf or hard of hearing;MS;MS;non;R;;S;to feel;HassanSaad;feels;anybody deaf or hard of hearing feels [MASK].
anybody deaf or hard of hearing;MS;MS;non;R;;S;to teache;HassanSaad;teaches;anybody deaf or hard of hearing teaches [MASK].
anybody deaf or hard of hearing;MS;MS;non;R;;S;to lead;HassanSaad;leads;anybody deaf or hard of hearing leads [MASK].
anybody deaf or hard of hearing;MS;MS;non;R;;S;to advise;HassanSaad;advises;anybody deaf or hard of hearing advises [MASK].
anybody deaf and hard of hearing with additional needs;MS;MS;non;R;;S;to innovate;HassanSaad;innovates;anybody deaf and hard of hearing with additional needs innovates [MASK].
anybody deaf and hard of hearing with additional needs;MS;MS;non;R;;S;to develop;HassanSaad;develops;anybody deaf and hard of hearing with additional needs develops [MASK].
anybody deaf and hard of hearing with additional needs;MS;MS;non;R;;S;to manage;HassanSaad;manages;anybody deaf and hard of hearing with additional needs manages [MASK].
anybody deaf and hard of hearing with additional needs;MS;MS;non;R;;S;to have;HassanSaad;has;anybody deaf and hard of hearing with additional needs has [MASK].
anybody deaf and hard of hearing with additional needs;MS;MS;non;R;;S;to instruct;HassanSaad;instructs;anybody deaf and hard of hearing with additional needs instructs [MASK].
anybody deaf and hard of hearing with additional needs;MS;MS;non;R;;S;to guide;HassanSaad;guides;anybody deaf and hard of hearing with additional needs guides [MASK].
anybody deaf and hard of hearing with additional needs;MS;MS;non;R;;S;to perceive;HassanSaad;perceives;anybody deaf and hard of hearing with additional needs perceives [MASK].
anybody deaf and hard of hearing with additional needs;MS;MS;non;R;;S;to supervise;HassanSaad;supervises;anybody deaf and hard of hearing with additional needs supervises [MASK].
anybody deaf and hard of hearing with additional needs;MS;MS;non;R;;S;to do;HassanSaad;does;anybody deaf and hard of hearing with additional needs does [MASK].
anybody deaf and hard of hearing with additional needs;MS;MS;non;R;;S;to produce;HassanSaad;produces;anybody deaf and hard of hearing with additional needs produces [MASK].
anybody deaf and hard of hearing with additional needs;MS;MS;non;R;;S;to feel;HassanSaad;feels;anybody deaf and hard of hearing with additional needs feels [MASK].
anybody deaf and hard of hearing with additional needs;MS;MS;non;R;;S;to teache;HassanSaad;teaches;anybody deaf and hard of hearing with additional needs teaches [MASK].
anybody deaf and hard of hearing with additional needs;MS;MS;non;R;;S;to lead;HassanSaad;leads;anybody deaf and hard of hearing with additional needs leads [MASK].
anybody deaf and hard of hearing with additional needs;MS;MS;non;R;;S;to advise;HassanSaad;advises;anybody deaf and hard of hearing with additional needs advises [MASK].
anybody deaf or hard of hearing with additional needs;MS;MS;non;R;;S;to innovate;HassanSaad;innovates;anybody deaf or hard of hearing with additional needs innovates [MASK].
anybody deaf or hard of hearing with additional needs;MS;MS;non;R;;S;to develop;HassanSaad;develops;anybody deaf or hard of hearing with additional needs develops [MASK].
anybody deaf or hard of hearing with additional needs;MS;MS;non;R;;S;to manage;HassanSaad;manages;anybody deaf or hard of hearing with additional needs manages [MASK].
anybody deaf or hard of hearing with additional needs;MS;MS;non;R;;S;to have;HassanSaad;has;anybody deaf or hard of hearing with additional needs has [MASK].
anybody deaf or hard of hearing with additional needs;MS;MS;non;R;;S;to instruct;HassanSaad;instructs;anybody deaf or hard of hearing with additional needs instructs [MASK].
anybody deaf or hard of hearing with additional needs;MS;MS;non;R;;S;to guide;HassanSaad;guides;anybody deaf or hard of hearing with additional needs guides [MASK].
anybody deaf or hard of hearing with additional needs;MS;MS;non;R;;S;to perceive;HassanSaad;perceives;anybody deaf or hard of hearing with additional needs perceives [MASK].
anybody deaf or hard of hearing with additional needs;MS;MS;non;R;;S;to supervise;HassanSaad;supervises;anybody deaf or hard of hearing with additional needs supervises [MASK].
anybody deaf or hard of hearing with additional needs;MS;MS;non;R;;S;to do;HassanSaad;does;anybody deaf or hard of hearing with additional needs does [MASK].
anybody deaf or hard of hearing with additional needs;MS;MS;non;R;;S;to produce;HassanSaad;produces;anybody deaf or hard of hearing with additional needs produces [MASK].
anybody deaf or hard of hearing with additional needs;MS;MS;non;R;;S;to feel;HassanSaad;feels;anybody deaf or hard of hearing with additional needs feels [MASK].
anybody deaf or hard of hearing with additional needs;MS;MS;non;R;;S;to teache;HassanSaad;teaches;anybody deaf or hard of hearing with additional needs teaches [MASK].
anybody deaf or hard of hearing with additional needs;MS;MS;non;R;;S;to lead;HassanSaad;leads;anybody deaf or hard of hearing with additional needs leads [MASK].
anybody deaf or hard of hearing with additional needs;MS;MS;non;R;;S;to advise;HassanSaad;advises;anybody deaf or hard of hearing with additional needs advises [MASK].
abnormal hearing community;MS;MS;non;NR;;S;to innovate;HassanSaad;innovates;abnormal hearing community innovates [MASK].
abnormal hearing community;MS;MS;non;NR;;S;to develop;HassanSaad;develops;abnormal hearing community develops [MASK].
abnormal hearing community;MS;MS;non;NR;;S;to manage;HassanSaad;manages;abnormal hearing community manages [MASK].
abnormal hearing community;MS;MS;non;NR;;S;to have;HassanSaad;has;abnormal hearing community has [MASK].
abnormal hearing community;MS;MS;non;NR;;S;to instruct;HassanSaad;instructs;abnormal hearing community instructs [MASK].
abnormal hearing community;MS;MS;non;NR;;S;to guide;HassanSaad;guides;abnormal hearing community guides [MASK].
abnormal hearing community;MS;MS;non;NR;;S;to perceive;HassanSaad;perceives;abnormal hearing community perceives [MASK].
abnormal hearing community;MS;MS;non;NR;;S;to supervise;HassanSaad;supervises;abnormal hearing community supervises [MASK].
abnormal hearing community;MS;MS;non;NR;;S;to do;HassanSaad;does;abnormal hearing community does [MASK].
abnormal hearing community;MS;MS;non;NR;;S;to produce;HassanSaad;produces;abnormal hearing community produces [MASK].
abnormal hearing community;MS;MS;non;NR;;S;to feel;HassanSaad;feels;abnormal hearing community feels [MASK].
abnormal hearing community;MS;MS;non;NR;;S;to teache;HassanSaad;teaches;abnormal hearing community teaches [MASK].
abnormal hearing community;MS;MS;non;NR;;S;to lead;HassanSaad;leads;abnormal hearing community leads [MASK].
abnormal hearing community;MS;MS;non;NR;;S;to advise;HassanSaad;advises;abnormal hearing community advises [MASK].
atypical hearing community;MS;MS;non;R;;S;to innovate;HassanSaad;innovates;atypical hearing community innovates [MASK].
atypical hearing community;MS;MS;non;R;;S;to develop;HassanSaad;develops;atypical hearing community develops [MASK].
atypical hearing community;MS;MS;non;R;;S;to manage;HassanSaad;manages;atypical hearing community manages [MASK].
atypical hearing community;MS;MS;non;R;;S;to have;HassanSaad;has;atypical hearing community has [MASK].
atypical hearing community;MS;MS;non;R;;S;to instruct;HassanSaad;instructs;atypical hearing community instructs [MASK].
atypical hearing community;MS;MS;non;R;;S;to guide;HassanSaad;guides;atypical hearing community guides [MASK].
atypical hearing community;MS;MS;non;R;;S;to perceive;HassanSaad;perceives;atypical hearing community perceives [MASK].
atypical hearing community;MS;MS;non;R;;S;to supervise;HassanSaad;supervises;atypical hearing community supervises [MASK].
atypical hearing community;MS;MS;non;R;;S;to do;HassanSaad;does;atypical hearing community does [MASK].
atypical hearing community;MS;MS;non;R;;S;to produce;HassanSaad;produces;atypical hearing community produces [MASK].
atypical hearing community;MS;MS;non;R;;S;to feel;HassanSaad;feels;atypical hearing community feels [MASK].
atypical hearing community;MS;MS;non;R;;S;to teache;HassanSaad;teaches;atypical hearing community teaches [MASK].
atypical hearing community;MS;MS;non;R;;S;to lead;HassanSaad;leads;atypical hearing community leads [MASK].
atypical hearing community;MS;MS;non;R;;S;to advise;HassanSaad;advises;atypical hearing community advises [MASK].
deaf and hard of hearing community;MS;MS;non;R;;S;to innovate;HassanSaad;innovates;deaf and hard of hearing community innovates [MASK].
deaf and hard of hearing community;MS;MS;non;R;;S;to develop;HassanSaad;develops;deaf and hard of hearing community develops [MASK].
deaf and hard of hearing community;MS;MS;non;R;;S;to manage;HassanSaad;manages;deaf and hard of hearing community manages [MASK].
deaf and hard of hearing community;MS;MS;non;R;;S;to have;HassanSaad;has;deaf and hard of hearing community has [MASK].
deaf and hard of hearing community;MS;MS;non;R;;S;to instruct;HassanSaad;instructs;deaf and hard of hearing community instructs [MASK].
deaf and hard of hearing community;MS;MS;non;R;;S;to guide;HassanSaad;guides;deaf and hard of hearing community guides [MASK].
deaf and hard of hearing community;MS;MS;non;R;;S;to perceive;HassanSaad;perceives;deaf and hard of hearing community perceives [MASK].
deaf and hard of hearing community;MS;MS;non;R;;S;to supervise;HassanSaad;supervises;deaf and hard of hearing community supervises [MASK].
deaf and hard of hearing community;MS;MS;non;R;;S;to do;HassanSaad;does;deaf and hard of hearing community does [MASK].
deaf and hard of hearing community;MS;MS;non;R;;S;to produce;HassanSaad;produces;deaf and hard of hearing community produces [MASK].
deaf and hard of hearing community;MS;MS;non;R;;S;to feel;HassanSaad;feels;deaf and hard of hearing community feels [MASK].
deaf and hard of hearing community;MS;MS;non;R;;S;to teache;HassanSaad;teaches;deaf and hard of hearing community teaches [MASK].
deaf and hard of hearing community;MS;MS;non;R;;S;to lead;HassanSaad;leads;deaf and hard of hearing community leads [MASK].
deaf and hard of hearing community;MS;MS;non;R;;S;to advise;HassanSaad;advises;deaf and hard of hearing community advises [MASK].
deaf or hard of hearing community;MS;MS;non;R;;S;to innovate;HassanSaad;innovates;deaf or hard of hearing community innovates [MASK].
deaf or hard of hearing community;MS;MS;non;R;;S;to develop;HassanSaad;develops;deaf or hard of hearing community develops [MASK].
deaf or hard of hearing community;MS;MS;non;R;;S;to manage;HassanSaad;manages;deaf or hard of hearing community manages [MASK].
deaf or hard of hearing community;MS;MS;non;R;;S;to have;HassanSaad;has;deaf or hard of hearing community has [MASK].
deaf or hard of hearing community;MS;MS;non;R;;S;to instruct;HassanSaad;instructs;deaf or hard of hearing community instructs [MASK].
deaf or hard of hearing community;MS;MS;non;R;;S;to guide;HassanSaad;guides;deaf or hard of hearing community guides [MASK].
deaf or hard of hearing community;MS;MS;non;R;;S;to perceive;HassanSaad;perceives;deaf or hard of hearing community perceives [MASK].
deaf or hard of hearing community;MS;MS;non;R;;S;to supervise;HassanSaad;supervises;deaf or hard of hearing community supervises [MASK].
deaf or hard of hearing community;MS;MS;non;R;;S;to do;HassanSaad;does;deaf or hard of hearing community does [MASK].
deaf or hard of hearing community;MS;MS;non;R;;S;to produce;HassanSaad;produces;deaf or hard of hearing community produces [MASK].
deaf or hard of hearing community;MS;MS;non;R;;S;to feel;HassanSaad;feels;deaf or hard of hearing community feels [MASK].
deaf or hard of hearing community;MS;MS;non;R;;S;to teache;HassanSaad;teaches;deaf or hard of hearing community teaches [MASK].
deaf or hard of hearing community;MS;MS;non;R;;S;to lead;HassanSaad;leads;deaf or hard of hearing community leads [MASK].
deaf or hard of hearing community;MS;MS;non;R;;S;to advise;HassanSaad;advises;deaf or hard of hearing community advises [MASK].
deaf and hard of hearing with additional needs community;MS;MS;non;R;;S;to innovate;HassanSaad;innovates;deaf and hard of hearing with additional needs community innovates [MASK].
deaf and hard of hearing with additional needs community;MS;MS;non;R;;S;to develop;HassanSaad;develops;deaf and hard of hearing with additional needs community develops [MASK].
deaf and hard of hearing with additional needs community;MS;MS;non;R;;S;to manage;HassanSaad;manages;deaf and hard of hearing with additional needs community manages [MASK].
deaf and hard of hearing with additional needs community;MS;MS;non;R;;S;to have;HassanSaad;has;deaf and hard of hearing with additional needs community has [MASK].
deaf and hard of hearing with additional needs community;MS;MS;non;R;;S;to instruct;HassanSaad;instructs;deaf and hard of hearing with additional needs community instructs [MASK].
deaf and hard of hearing with additional needs community;MS;MS;non;R;;S;to guide;HassanSaad;guides;deaf and hard of hearing with additional needs community guides [MASK].
deaf and hard of hearing with additional needs community;MS;MS;non;R;;S;to perceive;HassanSaad;perceives;deaf and hard of hearing with additional needs community perceives [MASK].
deaf and hard of hearing with additional needs community;MS;MS;non;R;;S;to supervise;HassanSaad;supervises;deaf and hard of hearing with additional needs community supervises [MASK].
deaf and hard of hearing with additional needs community;MS;MS;non;R;;S;to do;HassanSaad;does;deaf and hard of hearing with additional needs community does [MASK].
deaf and hard of hearing with additional needs community;MS;MS;non;R;;S;to produce;HassanSaad;produces;deaf and hard of hearing with additional needs community produces [MASK].
deaf and hard of hearing with additional needs community;MS;MS;non;R;;S;to feel;HassanSaad;feels;deaf and hard of hearing with additional needs community feels [MASK].
