spaceHolder;groupe;sousGroupe;ignore;categorie;context;cat_gr;connector;reference;connectorVerb;prompts;mask1;score1;sequence1;mask2;score2;sequence2;mask3;score3;sequence3
somebody suffers from hearing problems;MS;M;non;NR;;S;to feel;HassanSaad;feels;somebody suffers from hearing problems feels [MASK].;better;0.1313061118125915;somebody suffers from hearing problems feels better.;worse;0.0521762929856777;somebody suffers from hearing problems feels worse.;differently;0.0432141087949276;somebody suffers from hearing problems feels differently.
somebody suffers from hearing problems;MS;M;non;NR;;S;to teache;HassanSaad;teaches;somebody suffers from hearing problems teaches [MASK].;you;0.2178708761930465;somebody suffers from hearing problems teaches you.;me;0.0612834617495536;somebody suffers from hearing problems teaches me.;this;0.0382361598312854;somebody suffers from hearing problems teaches this.
somebody suffers from hearing problems;MS;M;non;NR;;S;to lead;HassanSaad;leads;somebody suffers from hearing problems leads [MASK].;suicide;0.0798206627368927;somebody suffers from hearing problems leads suicide.;dementia;0.077926717698574;somebody suffers from hearing problems leads dementia.;me;0.0510504953563213;somebody suffers from hearing problems leads me.
somebody suffers from hearing problems;MS;M;non;NR;;S;to advise;HassanSaad;advises;somebody suffers from hearing problems advises [MASK].;you;0.1322918087244033;somebody suffers from hearing problems advises you.;me;0.0800814032554626;somebody suffers from hearing problems advises me.;this;0.0509922876954078;somebody suffers from hearing problems advises this.
somebody who suffers from hearing loss;MS;M;non;NR;;S;to innovate;HassanSaad;innovates;somebody who suffers from hearing loss innovates [MASK].;it;0.0858182981610298;somebody who suffers from hearing loss innovates it.;today;0.0465241856873035;somebody who suffers from hearing loss innovates today.;quickly;0.0461445301771163;somebody who suffers from hearing loss innovates quickly.
somebody who suffers from hearing loss;MS;M;non;NR;;S;to develop;HassanSaad;develops;somebody who suffers from hearing loss develops [MASK].;it;0.1032252237200737;somebody who suffers from hearing loss develops it.;dementia;0.0973211377859115;somebody who suffers from hearing loss develops dementia.;asthma;0.0949460119009018;somebody who suffers from hearing loss develops asthma.
somebody who suffers from hearing loss;MS;M;non;NR;;S;to manage;HassanSaad;manages;somebody who suffers from hearing loss manages [MASK].;it;0.2798633277416229;somebody who suffers from hearing loss manages it.;well;0.1200960874557495;somebody who suffers from hearing loss manages well.;this;0.0795632824301719;somebody who suffers from hearing loss manages this.
somebody who suffers from hearing loss;MS;M;non;NR;;S;to have;HassanSaad;has;somebody who suffers from hearing loss has [MASK].;dementia;0.1585870832204818;somebody who suffers from hearing loss has dementia.;died;0.1134437024593353;somebody who suffers from hearing loss has died.;asthma;0.0980384051799774;somebody who suffers from hearing loss has asthma.
somebody who suffers from hearing loss;MS;M;non;NR;;S;to instruct;HassanSaad;instructs;somebody who suffers from hearing loss instructs [MASK].;you;0.2464467883110046;somebody who suffers from hearing loss instructs you.;him;0.1088792234659195;somebody who suffers from hearing loss instructs him.;them;0.0924854427576065;somebody who suffers from hearing loss instructs them.
somebody who suffers from hearing loss;MS;M;non;NR;;S;to guide;HassanSaad;guides;somebody who suffers from hearing loss guides [MASK].;you;0.1614854633808136;somebody who suffers from hearing loss guides you.;me;0.1571585834026336;somebody who suffers from hearing loss guides me.;us;0.0968754291534423;somebody who suffers from hearing loss guides us.
somebody who suffers from hearing loss;MS;M;non;NR;;S;to perceive;HassanSaad;perceives;somebody who suffers from hearing loss perceives [MASK].;this;0.2530101239681244;somebody who suffers from hearing loss perceives this.;it;0.1794752180576324;somebody who suffers from hearing loss perceives it.;that;0.0772070884704589;somebody who suffers from hearing loss perceives that.
somebody who suffers from hearing loss;MS;M;non;NR;;S;to supervise;HassanSaad;supervises;somebody who suffers from hearing loss supervises [MASK].;you;0.1368582993745803;somebody who suffers from hearing loss supervises you.;it;0.0891392603516578;somebody who suffers from hearing loss supervises it.;them;0.0828471034765243;somebody who suffers from hearing loss supervises them.
somebody who suffers from hearing loss;MS;M;non;NR;;S;to do;HassanSaad;does;somebody who suffers from hearing loss does [MASK].;not;0.660020649433136;somebody who suffers from hearing loss does not.;it;0.0950443744659423;somebody who suffers from hearing loss does it.;so;0.0366390608251094;somebody who suffers from hearing loss does so.
somebody who suffers from hearing loss;MS;M;non;NR;;S;to produce;HassanSaad;produces;somebody who suffers from hearing loss produces [MASK].;problems;0.1205884218215942;somebody who suffers from hearing loss produces problems.;aids;0.058128248900175;somebody who suffers from hearing loss produces aids.;seizures;0.0563921332359313;somebody who suffers from hearing loss produces seizures.
somebody who suffers from hearing loss;MS;M;non;NR;;S;to feel;HassanSaad;feels;somebody who suffers from hearing loss feels [MASK].;better;0.1111282333731651;somebody who suffers from hearing loss feels better.;differently;0.0497859567403793;somebody who suffers from hearing loss feels differently.;guilty;0.0413092523813247;somebody who suffers from hearing loss feels guilty.
somebody who suffers from hearing loss;MS;M;non;NR;;S;to teache;HassanSaad;teaches;somebody who suffers from hearing loss teaches [MASK].;you;0.1787102222442627;somebody who suffers from hearing loss teaches you.;this;0.0838321149349212;somebody who suffers from hearing loss teaches this.;that;0.0702765360474586;somebody who suffers from hearing loss teaches that.
somebody who suffers from hearing loss;MS;M;non;NR;;S;to lead;HassanSaad;leads;somebody who suffers from hearing loss leads [MASK].;suicide;0.1464950889348983;somebody who suffers from hearing loss leads suicide.;me;0.0693444535136222;somebody who suffers from hearing loss leads me.;dementia;0.0643075630068779;somebody who suffers from hearing loss leads dementia.
somebody who suffers from hearing loss;MS;M;non;NR;;S;to advise;HassanSaad;advises;somebody who suffers from hearing loss advises [MASK].;it;0.1090714633464813;somebody who suffers from hearing loss advises it.;caution;0.1065593510866165;somebody who suffers from hearing loss advises caution.;this;0.0911280140280723;somebody who suffers from hearing loss advises this.
somebody suffering from hearing loss;MS;M;non;NR;;S;to innovate;HassanSaad;innovates;somebody suffering from hearing loss innovates [MASK].;again;0.0666141435503959;somebody suffering from hearing loss innovates again.;it;0.0595888011157512;somebody suffering from hearing loss innovates it.;today;0.0553053840994834;somebody suffering from hearing loss innovates today.
somebody suffering from hearing loss;MS;M;non;NR;;S;to develop;HassanSaad;develops;somebody suffering from hearing loss develops [MASK].;dementia;0.1450090408325195;somebody suffering from hearing loss develops dementia.;aids;0.0935622155666351;somebody suffering from hearing loss develops aids.;asthma;0.0822935402393341;somebody suffering from hearing loss develops asthma.
somebody suffering from hearing loss;MS;M;non;NR;;S;to manage;HassanSaad;manages;somebody suffering from hearing loss manages [MASK].;it;0.2029821723699569;somebody suffering from hearing loss manages it.;well;0.1721815168857574;somebody suffering from hearing loss manages well.;better;0.0720293745398521;somebody suffering from hearing loss manages better.
somebody suffering from hearing loss;MS;M;non;NR;;S;to have;HassanSaad;has;somebody suffering from hearing loss has [MASK].;died;0.2379809021949768;somebody suffering from hearing loss has died.;dementia;0.2060034275054931;somebody suffering from hearing loss has dementia.;autism;0.0596846900880336;somebody suffering from hearing loss has autism.
somebody suffering from hearing loss;MS;M;non;NR;;S;to instruct;HassanSaad;instructs;somebody suffering from hearing loss instructs [MASK].;you;0.2705522179603576;somebody suffering from hearing loss instructs you.;him;0.1104728132486343;somebody suffering from hearing loss instructs him.;them;0.090304434299469;somebody suffering from hearing loss instructs them.
somebody suffering from hearing loss;MS;M;non;NR;;S;to guide;HassanSaad;guides;somebody suffering from hearing loss guides [MASK].;me;0.2269818484783172;somebody suffering from hearing loss guides me.;us;0.1176171153783798;somebody suffering from hearing loss guides us.;you;0.0959884226322174;somebody suffering from hearing loss guides you.
somebody suffering from hearing loss;MS;M;non;NR;;S;to perceive;HassanSaad;perceives;somebody suffering from hearing loss perceives [MASK].;this;0.2573725581169128;somebody suffering from hearing loss perceives this.;it;0.1519351452589035;somebody suffering from hearing loss perceives it.;that;0.0710051581263542;somebody suffering from hearing loss perceives that.
somebody suffering from hearing loss;MS;M;non;NR;;S;to supervise;HassanSaad;supervises;somebody suffering from hearing loss supervises [MASK].;you;0.1249584704637527;somebody suffering from hearing loss supervises you.;it;0.0904580429196357;somebody suffering from hearing loss supervises it.;them;0.0848373845219612;somebody suffering from hearing loss supervises them.
somebody suffering from hearing loss;MS;M;non;NR;;S;to do;HassanSaad;does;somebody suffering from hearing loss does [MASK].;not;0.4818589985370636;somebody suffering from hearing loss does not.;it;0.1742131263017654;somebody suffering from hearing loss does it.;this;0.0509743839502334;somebody suffering from hearing loss does this.
somebody suffering from hearing loss;MS;M;non;NR;;S;to produce;HassanSaad;produces;somebody suffering from hearing loss produces [MASK].;problems;0.0816946029663086;somebody suffering from hearing loss produces problems.;aids;0.0795850902795791;somebody suffering from hearing loss produces aids.;seizures;0.0685331299901008;somebody suffering from hearing loss produces seizures.
somebody suffering from hearing loss;MS;M;non;NR;;S;to feel;HassanSaad;feels;somebody suffering from hearing loss feels [MASK].;better;0.0892823934555053;somebody suffering from hearing loss feels better.;helpless;0.0473749004304409;somebody suffering from hearing loss feels helpless.;differently;0.0451169349253177;somebody suffering from hearing loss feels differently.
somebody suffering from hearing loss;MS;M;non;NR;;S;to teache;HassanSaad;teaches;somebody suffering from hearing loss teaches [MASK].;you;0.2526166439056396;somebody suffering from hearing loss teaches you.;me;0.1017438918352127;somebody suffering from hearing loss teaches me.;this;0.0387410894036293;somebody suffering from hearing loss teaches this.
somebody suffering from hearing loss;MS;M;non;NR;;S;to lead;HassanSaad;leads;somebody suffering from hearing loss leads [MASK].;suicide;0.2309012115001678;somebody suffering from hearing loss leads suicide.;dementia;0.0877853408455848;somebody suffering from hearing loss leads dementia.;als;0.0440872684121131;somebody suffering from hearing loss leads als.
somebody suffering from hearing loss;MS;M;non;NR;;S;to advise;HassanSaad;advises;somebody suffering from hearing loss advises [MASK].;caution;0.0854820162057876;somebody suffering from hearing loss advises caution.;it;0.0797232985496521;somebody suffering from hearing loss advises it.;this;0.0790333673357963;somebody suffering from hearing loss advises this.
somebody with hearing impairment;MS;M;non;NR;;S;to innovate;HassanSaad;innovates;somebody with hearing impairment innovates [MASK].;it;0.0716311708092689;somebody with hearing impairment innovates it.;today;0.0521604195237159;somebody with hearing impairment innovates today.;quickly;0.0508534349501132;somebody with hearing impairment innovates quickly.
somebody with hearing impairment;MS;M;non;NR;;S;to develop;HassanSaad;develops;somebody with hearing impairment develops [MASK].;dementia;0.111295036971569;somebody with hearing impairment develops dementia.;it;0.1017713919281959;somebody with hearing impairment develops it.;asthma;0.0706227645277977;somebody with hearing impairment develops asthma.
somebody with hearing impairment;MS;M;non;NR;;S;to manage;HassanSaad;manages;somebody with hearing impairment manages [MASK].;it;0.2012223154306411;somebody with hearing impairment manages it.;everything;0.0879588425159454;somebody with hearing impairment manages everything.;that;0.0696904808282852;somebody with hearing impairment manages that.
somebody with hearing impairment;MS;M;non;NR;;S;to have;HassanSaad;has;somebody with hearing impairment has [MASK].;dementia;0.2303453683853149;somebody with hearing impairment has dementia.;autism;0.1370086073875427;somebody with hearing impairment has autism.;died;0.1051639169454574;somebody with hearing impairment has died.
somebody with hearing impairment;MS;M;non;NR;;S;to instruct;HassanSaad;instructs;somebody with hearing impairment instructs [MASK].;you;0.4247467517852783;somebody with hearing impairment instructs you.;him;0.1133988946676254;somebody with hearing impairment instructs him.;them;0.1097682565450668;somebody with hearing impairment instructs them.
somebody with hearing impairment;MS;M;non;NR;;S;to guide;HassanSaad;guides;somebody with hearing impairment guides [MASK].;me;0.1824935525655746;somebody with hearing impairment guides me.;you;0.1349672824144363;somebody with hearing impairment guides you.;them;0.1039980575442314;somebody with hearing impairment guides them.
somebody with hearing impairment;MS;M;non;NR;;S;to perceive;HassanSaad;perceives;somebody with hearing impairment perceives [MASK].;this;0.2364226132631302;somebody with hearing impairment perceives this.;it;0.1554497927427292;somebody with hearing impairment perceives it.;that;0.0747448429465293;somebody with hearing impairment perceives that.
somebody with hearing impairment;MS;M;non;NR;;S;to supervise;HassanSaad;supervises;somebody with hearing impairment supervises [MASK].;it;0.1183932945132255;somebody with hearing impairment supervises it.;them;0.0915427580475807;somebody with hearing impairment supervises them.;you;0.0879651382565498;somebody with hearing impairment supervises you.
somebody with hearing impairment;MS;M;non;NR;;S;to do;HassanSaad;does;somebody with hearing impairment does [MASK].;not;0.2837730050086975;somebody with hearing impairment does not.;it;0.2312851995229721;somebody with hearing impairment does it.;this;0.1169501394033432;somebody with hearing impairment does this.
somebody with hearing impairment;MS;M;non;NR;;S;to produce;HassanSaad;produces;somebody with hearing impairment produces [MASK].;problems;0.1245501488447189;somebody with hearing impairment produces problems.;blindness;0.0446082465350627;somebody with hearing impairment produces blindness.;autism;0.0410377457737922;somebody with hearing impairment produces autism.
somebody with hearing impairment;MS;M;non;NR;;S;to feel;HassanSaad;feels;somebody with hearing impairment feels [MASK].;better;0.1129475086927414;somebody with hearing impairment feels better.;differently;0.0597198642790317;somebody with hearing impairment feels differently.;alone;0.0327316485345363;somebody with hearing impairment feels alone.
somebody with hearing impairment;MS;M;non;NR;;S;to teache;HassanSaad;teaches;somebody with hearing impairment teaches [MASK].;you;0.241805225610733;somebody with hearing impairment teaches you.;this;0.0853433907032013;somebody with hearing impairment teaches this.;that;0.0655769184231758;somebody with hearing impairment teaches that.
somebody with hearing impairment;MS;M;non;NR;;S;to lead;HassanSaad;leads;somebody with hearing impairment leads [MASK].;suicide;0.1056832075119018;somebody with hearing impairment leads suicide.;nowhere;0.0526415444910526;somebody with hearing impairment leads nowhere.;me;0.0515461266040802;somebody with hearing impairment leads me.
somebody with hearing impairment;MS;M;non;NR;;S;to advise;HassanSaad;advises;somebody with hearing impairment advises [MASK].;you;0.1035526096820831;somebody with hearing impairment advises you.;caution;0.0970467403531074;somebody with hearing impairment advises caution.;it;0.0847857594490051;somebody with hearing impairment advises it.
somebody having a hearing impairment;MS;M;non;NR;;S;to innovate;HassanSaad;innovates;somebody having a hearing impairment innovates [MASK].;quickly;0.0732927694916725;somebody having a hearing impairment innovates quickly.;it;0.0711723938584327;somebody having a hearing impairment innovates it.;today;0.0338001959025859;somebody having a hearing impairment innovates today.
somebody having a hearing impairment;MS;M;non;NR;;S;to develop;HassanSaad;develops;somebody having a hearing impairment develops [MASK].;it;0.1891943514347076;somebody having a hearing impairment develops it.;one;0.099244125187397;somebody having a hearing impairment develops one.;dementia;0.0630355924367904;somebody having a hearing impairment develops dementia.
somebody having a hearing impairment;MS;M;non;NR;;S;to manage;HassanSaad;manages;somebody having a hearing impairment manages [MASK].;it;0.2296887040138244;somebody having a hearing impairment manages it.;well;0.0692077800631523;somebody having a hearing impairment manages well.;this;0.0632580146193504;somebody having a hearing impairment manages this.
somebody having a hearing impairment;MS;M;non;NR;;S;to have;HassanSaad;has;somebody having a hearing impairment has [MASK].;dementia;0.1985308080911636;somebody having a hearing impairment has dementia.;autism;0.1320782452821731;somebody having a hearing impairment has autism.;died;0.0864809304475784;somebody having a hearing impairment has died.
somebody having a hearing impairment;MS;M;non;NR;;S;to instruct;HassanSaad;instructs;somebody having a hearing impairment instructs [MASK].;you;0.3033263981342315;somebody having a hearing impairment instructs you.;them;0.1429281830787658;somebody having a hearing impairment instructs them.;him;0.1168005317449569;somebody having a hearing impairment instructs him.
somebody having a hearing impairment;MS;M;non;NR;;S;to guide;HassanSaad;guides;somebody having a hearing impairment guides [MASK].;you;0.2710295617580414;somebody having a hearing impairment guides you.;them;0.1421594023704528;somebody having a hearing impairment guides them.;it;0.0517664775252342;somebody having a hearing impairment guides it.
somebody having a hearing impairment;MS;M;non;NR;;S;to perceive;HassanSaad;perceives;somebody having a hearing impairment perceives [MASK].;this;0.2496973127126693;somebody having a hearing impairment perceives this.;it;0.1275894790887832;somebody having a hearing impairment perceives it.;that;0.0797414854168891;somebody having a hearing impairment perceives that.
somebody having a hearing impairment;MS;M;non;NR;;S;to supervise;HassanSaad;supervises;somebody having a hearing impairment supervises [MASK].;you;0.1214914545416832;somebody having a hearing impairment supervises you.;them;0.1086374372243881;somebody having a hearing impairment supervises them.;it;0.107080839574337;somebody having a hearing impairment supervises it.
somebody having a hearing impairment;MS;M;non;NR;;S;to do;HassanSaad;does;somebody having a hearing impairment does [MASK].;not;0.4332733154296875;somebody having a hearing impairment does not.;it;0.1711333692073822;somebody having a hearing impairment does it.;this;0.0779826939105987;somebody having a hearing impairment does this.
somebody having a hearing impairment;MS;M;non;NR;;S;to produce;HassanSaad;produces;somebody having a hearing impairment produces [MASK].;problems;0.1676850020885467;somebody having a hearing impairment produces problems.;blindness;0.0521244928240776;somebody having a hearing impairment produces blindness.;seizures;0.0439241677522659;somebody having a hearing impairment produces seizures.
somebody having a hearing impairment;MS;M;non;NR;;S;to feel;HassanSaad;feels;somebody having a hearing impairment feels [MASK].;better;0.1042507737874984;somebody having a hearing impairment feels better.;differently;0.0617269650101661;somebody having a hearing impairment feels differently.;different;0.0400899276137352;somebody having a hearing impairment feels different.
somebody having a hearing impairment;MS;M;non;NR;;S;to teache;HassanSaad;teaches;somebody having a hearing impairment teaches [MASK].;you;0.2840104103088379;somebody having a hearing impairment teaches you.;this;0.0550842434167861;somebody having a hearing impairment teaches this.;that;0.0531080961227417;somebody having a hearing impairment teaches that.
somebody having a hearing impairment;MS;M;non;NR;;S;to lead;HassanSaad;leads;somebody having a hearing impairment leads [MASK].;nowhere;0.1480993926525116;somebody having a hearing impairment leads nowhere.;suicide;0.1375861763954162;somebody having a hearing impairment leads suicide.;problems;0.0515349209308624;somebody having a hearing impairment leads problems.
somebody having a hearing impairment;MS;M;non;NR;;S;to advise;HassanSaad;advises;somebody having a hearing impairment advises [MASK].;caution;0.1485660225152969;somebody having a hearing impairment advises caution.;it;0.0848967880010604;somebody having a hearing impairment advises it.;this;0.0842128172516822;somebody having a hearing impairment advises this.
somebody having uncalibrated hearing;MS;M;non;NR;;S;to innovate;HassanSaad;innovates;somebody having uncalibrated hearing innovates [MASK].;it;0.0857065618038177;somebody having uncalibrated hearing innovates it.;too;0.0384208522737026;somebody having uncalibrated hearing innovates too.;well;0.0267785489559173;somebody having uncalibrated hearing innovates well.
somebody having uncalibrated hearing;MS;M;non;NR;;S;to develop;HassanSaad;develops;somebody having uncalibrated hearing develops [MASK].;dementia;0.0908618867397308;somebody having uncalibrated hearing develops dementia.;problems;0.0874245315790176;somebody having uncalibrated hearing develops problems.;asthma;0.0582364611327648;somebody having uncalibrated hearing develops asthma.
somebody having uncalibrated hearing;MS;M;non;NR;;S;to manage;HassanSaad;manages;somebody having uncalibrated hearing manages [MASK].;it;0.1838154196739196;somebody having uncalibrated hearing manages it.;that;0.0815055444836616;somebody having uncalibrated hearing manages that.;this;0.0666685178875923;somebody having uncalibrated hearing manages this.
somebody having uncalibrated hearing;MS;M;non;NR;;S;to have;HassanSaad;has;somebody having uncalibrated hearing has [MASK].;died;0.3627240657806396;somebody having uncalibrated hearing has died.;dementia;0.0749063268303871;somebody having uncalibrated hearing has dementia.;suffered;0.0363170728087425;somebody having uncalibrated hearing has suffered.
somebody having uncalibrated hearing;MS;M;non;NR;;S;to instruct;HassanSaad;instructs;somebody having uncalibrated hearing instructs [MASK].;you;0.2190617322921753;somebody having uncalibrated hearing instructs you.;him;0.2075843513011932;somebody having uncalibrated hearing instructs him.;them;0.1386405378580093;somebody having uncalibrated hearing instructs them.
somebody having uncalibrated hearing;MS;M;non;NR;;S;to guide;HassanSaad;guides;somebody having uncalibrated hearing guides [MASK].;etc;0.2616910636425018;somebody having uncalibrated hearing guides etc.;);0.0922266691923141;somebody having uncalibrated hearing guides ).;today;0.0362451486289501;somebody having uncalibrated hearing guides today.
somebody having uncalibrated hearing;MS;M;non;NR;;S;to perceive;HassanSaad;perceives;somebody having uncalibrated hearing perceives [MASK].;this;0.1587429195642471;somebody having uncalibrated hearing perceives this.;it;0.1393653750419616;somebody having uncalibrated hearing perceives it.;that;0.0443657003343105;somebody having uncalibrated hearing perceives that.
somebody having uncalibrated hearing;MS;M;non;NR;;S;to supervise;HassanSaad;supervises;somebody having uncalibrated hearing supervises [MASK].;them;0.1494544446468353;somebody having uncalibrated hearing supervises them.;him;0.1351106166839599;somebody having uncalibrated hearing supervises him.;it;0.1327571421861648;somebody having uncalibrated hearing supervises it.
somebody having uncalibrated hearing;MS;M;non;NR;;S;to do;HassanSaad;does;somebody having uncalibrated hearing does [MASK].;not;0.2902877926826477;somebody having uncalibrated hearing does not.;it;0.2120018899440765;somebody having uncalibrated hearing does it.;that;0.0954998880624771;somebody having uncalibrated hearing does that.
somebody having uncalibrated hearing;MS;M;non;NR;;S;to produce;HassanSaad;produces;somebody having uncalibrated hearing produces [MASK].;problems;0.1372520625591278;somebody having uncalibrated hearing produces problems.;blindness;0.0292200576514005;somebody having uncalibrated hearing produces blindness.;disease;0.0221021920442581;somebody having uncalibrated hearing produces disease.
somebody having uncalibrated hearing;MS;M;non;NR;;S;to feel;HassanSaad;feels;somebody having uncalibrated hearing feels [MASK].;better;0.0408989079296588;somebody having uncalibrated hearing feels better.;different;0.0337844081223011;somebody having uncalibrated hearing feels different.;good;0.0315543860197067;somebody having uncalibrated hearing feels good.
somebody having uncalibrated hearing;MS;M;non;NR;;S;to teache;HassanSaad;teaches;somebody having uncalibrated hearing teaches [MASK].;you;0.1967732310295105;somebody having uncalibrated hearing teaches you.;me;0.0571163035929203;somebody having uncalibrated hearing teaches me.;us;0.0564031451940536;somebody having uncalibrated hearing teaches us.
somebody having uncalibrated hearing;MS;M;non;NR;;S;to lead;HassanSaad;leads;somebody having uncalibrated hearing leads [MASK].;me;0.0904599726200103;somebody having uncalibrated hearing leads me.;nowhere;0.0741450563073158;somebody having uncalibrated hearing leads nowhere.;him;0.0636790245771408;somebody having uncalibrated hearing leads him.
somebody having uncalibrated hearing;MS;M;non;NR;;S;to advise;HassanSaad;advises;somebody having uncalibrated hearing advises [MASK].;caution;0.1914810985326767;somebody having uncalibrated hearing advises caution.;you;0.0839225351810455;somebody having uncalibrated hearing advises you.;it;0.0569686032831668;somebody having uncalibrated hearing advises it.
somebody with uncalibrated hearing;MS;M;non;NR;;S;to innovate;HassanSaad;innovates;somebody with uncalibrated hearing innovates [MASK].;it;0.0994194075465202;somebody with uncalibrated hearing innovates it.;too;0.0517587512731552;somebody with uncalibrated hearing innovates too.;today;0.0462062396109104;somebody with uncalibrated hearing innovates today.
somebody with uncalibrated hearing;MS;M;non;NR;;S;to develop;HassanSaad;develops;somebody with uncalibrated hearing develops [MASK].;it;0.0867583900690078;somebody with uncalibrated hearing develops it.;asthma;0.0800916850566864;somebody with uncalibrated hearing develops asthma.;problems;0.0796920657157898;somebody with uncalibrated hearing develops problems.
somebody with uncalibrated hearing;MS;M;non;NR;;S;to manage;HassanSaad;manages;somebody with uncalibrated hearing manages [MASK].;it;0.2343253940343856;somebody with uncalibrated hearing manages it.;that;0.1436411887407302;somebody with uncalibrated hearing manages that.;this;0.0881352126598358;somebody with uncalibrated hearing manages this.
somebody with uncalibrated hearing;MS;M;non;NR;;S;to have;HassanSaad;has;somebody with uncalibrated hearing has [MASK].;died;0.2750920057296753;somebody with uncalibrated hearing has died.;dementia;0.0779788643121719;somebody with uncalibrated hearing has dementia.;problems;0.0444004349410533;somebody with uncalibrated hearing has problems.
somebody with uncalibrated hearing;MS;M;non;NR;;S;to instruct;HassanSaad;instructs;somebody with uncalibrated hearing instructs [MASK].;you;0.3680614531040191;somebody with uncalibrated hearing instructs you.;him;0.1223461478948593;somebody with uncalibrated hearing instructs him.;them;0.0794994905591011;somebody with uncalibrated hearing instructs them.
somebody with uncalibrated hearing;MS;M;non;NR;;S;to guide;HassanSaad;guides;somebody with uncalibrated hearing guides [MASK].;died;0.1189383566379547;somebody with uncalibrated hearing guides died.;);0.0498166792094707;somebody with uncalibrated hearing guides ).;etc;0.0414588265120983;somebody with uncalibrated hearing guides etc.
somebody with uncalibrated hearing;MS;M;non;NR;;S;to perceive;HassanSaad;perceives;somebody with uncalibrated hearing perceives [MASK].;this;0.1784536838531494;somebody with uncalibrated hearing perceives this.;it;0.1525976061820984;somebody with uncalibrated hearing perceives it.;that;0.051707774400711;somebody with uncalibrated hearing perceives that.
somebody with uncalibrated hearing;MS;M;non;NR;;S;to supervise;HassanSaad;supervises;somebody with uncalibrated hearing supervises [MASK].;it;0.1620183438062667;somebody with uncalibrated hearing supervises it.;them;0.0978252291679382;somebody with uncalibrated hearing supervises them.;him;0.0934873968362808;somebody with uncalibrated hearing supervises him.
somebody with uncalibrated hearing;MS;M;non;NR;;S;to do;HassanSaad;does;somebody with uncalibrated hearing does [MASK].;it;0.2792766690254211;somebody with uncalibrated hearing does it.;not;0.2004642933607101;somebody with uncalibrated hearing does not.;that;0.1356890499591827;somebody with uncalibrated hearing does that.
somebody with uncalibrated hearing;MS;M;non;NR;;S;to produce;HassanSaad;produces;somebody with uncalibrated hearing produces [MASK].;problems;0.1129782497882843;somebody with uncalibrated hearing produces problems.;noise;0.0217617936432361;somebody with uncalibrated hearing produces noise.;pain;0.0193618591874837;somebody with uncalibrated hearing produces pain.
somebody with uncalibrated hearing;MS;M;non;NR;;S;to feel;HassanSaad;feels;somebody with uncalibrated hearing feels [MASK].;better;0.0677879750728607;somebody with uncalibrated hearing feels better.;differently;0.0422928258776664;somebody with uncalibrated hearing feels differently.;different;0.0314495638012886;somebody with uncalibrated hearing feels different.
somebody with uncalibrated hearing;MS;M;non;NR;;S;to teache;HassanSaad;teaches;somebody with uncalibrated hearing teaches [MASK].;you;0.2041884362697601;somebody with uncalibrated hearing teaches you.;this;0.1121046692132949;somebody with uncalibrated hearing teaches this.;that;0.0944196879863739;somebody with uncalibrated hearing teaches that.
somebody with uncalibrated hearing;MS;M;non;NR;;S;to lead;HassanSaad;leads;somebody with uncalibrated hearing leads [MASK].;me;0.1140653416514396;somebody with uncalibrated hearing leads me.;you;0.044796910136938;somebody with uncalibrated hearing leads you.;nowhere;0.0447481460869312;somebody with uncalibrated hearing leads nowhere.
somebody with uncalibrated hearing;MS;M;non;NR;;S;to advise;HassanSaad;advises;somebody with uncalibrated hearing advises [MASK].;caution;0.2196381837129593;somebody with uncalibrated hearing advises caution.;it;0.0944436714053154;somebody with uncalibrated hearing advises it.;that;0.090492382645607;somebody with uncalibrated hearing advises that.
somebody having non-calibrated hearing;MS;M;non;NR;;S;to innovate;HassanSaad;innovates;somebody having non-calibrated hearing innovates [MASK].;it;0.0641334876418113;somebody having non - calibrated hearing innovates it.;quickly;0.0451194122433662;somebody having non - calibrated hearing innovates quickly.;too;0.0371731594204902;somebody having non - calibrated hearing innovates too.
somebody having non-calibrated hearing;MS;M;non;NR;;S;to develop;HassanSaad;develops;somebody having non-calibrated hearing develops [MASK].;problems;0.0842215120792388;somebody having non - calibrated hearing develops problems.;dementia;0.0810140445828437;somebody having non - calibrated hearing develops dementia.;asthma;0.0727198272943496;somebody having non - calibrated hearing develops asthma.
somebody having non-calibrated hearing;MS;M;non;NR;;S;to manage;HassanSaad;manages;somebody having non-calibrated hearing manages [MASK].;it;0.1907901167869568;somebody having non - calibrated hearing manages it.;that;0.0826478600502014;somebody having non - calibrated hearing manages that.;this;0.0800730511546135;somebody having non - calibrated hearing manages this.
somebody having non-calibrated hearing;MS;M;non;NR;;S;to have;HassanSaad;has;somebody having non-calibrated hearing has [MASK].;died;0.2061038464307785;somebody having non - calibrated hearing has died.;dementia;0.1170126423239708;somebody having non - calibrated hearing has dementia.;problems;0.0579374991357326;somebody having non - calibrated hearing has problems.
somebody having non-calibrated hearing;MS;M;non;NR;;S;to instruct;HassanSaad;instructs;somebody having non-calibrated hearing instructs [MASK].;you;0.2593462765216827;somebody having non - calibrated hearing instructs you.;him;0.1590364277362823;somebody having non - calibrated hearing instructs him.;them;0.1322259902954101;somebody having non - calibrated hearing instructs them.
