spaceHolder;groupe;sousGroupe;ignore;categorie;context;cat_gr;connector;reference;connectorVerb;prompts
somebody Deaf with CP;SP;SP;non;R;;S;to manage;HassanSaad;manages;somebody Deaf with CP manages [MASK].
somebody Deaf with CP;SP;SP;non;R;;S;to have;HassanSaad;has;somebody Deaf with CP has [MASK].
somebody Deaf with CP;SP;SP;non;R;;S;to instruct;HassanSaad;instructs;somebody Deaf with CP instructs [MASK].
somebody Deaf with CP;SP;SP;non;R;;S;to guide;HassanSaad;guides;somebody Deaf with CP guides [MASK].
somebody Deaf with CP;SP;SP;non;R;;S;to perceive;HassanSaad;perceives;somebody Deaf with CP perceives [MASK].
somebody Deaf with CP;SP;SP;non;R;;S;to supervise;HassanSaad;supervises;somebody Deaf with CP supervises [MASK].
somebody Deaf with CP;SP;SP;non;R;;S;to do;HassanSaad;does;somebody Deaf with CP does [MASK].
somebody Deaf with CP;SP;SP;non;R;;S;to produce;HassanSaad;produces;somebody Deaf with CP produces [MASK].
somebody Deaf with CP;SP;SP;non;R;;S;to feel;HassanSaad;feels;somebody Deaf with CP feels [MASK].
somebody Deaf with CP;SP;SP;non;R;;S;to teache;HassanSaad;teaches;somebody Deaf with CP teaches [MASK].
somebody Deaf with CP;SP;SP;non;R;;S;to lead;HassanSaad;leads;somebody Deaf with CP leads [MASK].
somebody Deaf with CP;SP;SP;non;R;;S;to advise;HassanSaad;advises;somebody Deaf with CP advises [MASK].
somebody Deaf with mental disabilities;SP;SP;non;R;;S;to innovate;HassanSaad;innovates;somebody Deaf with mental disabilities innovates [MASK].
somebody Deaf with mental disabilities;SP;SP;non;R;;S;to develop;HassanSaad;develops;somebody Deaf with mental disabilities develops [MASK].
somebody Deaf with mental disabilities;SP;SP;non;R;;S;to manage;HassanSaad;manages;somebody Deaf with mental disabilities manages [MASK].
somebody Deaf with mental disabilities;SP;SP;non;R;;S;to have;HassanSaad;has;somebody Deaf with mental disabilities has [MASK].
somebody Deaf with mental disabilities;SP;SP;non;R;;S;to instruct;HassanSaad;instructs;somebody Deaf with mental disabilities instructs [MASK].
somebody Deaf with mental disabilities;SP;SP;non;R;;S;to guide;HassanSaad;guides;somebody Deaf with mental disabilities guides [MASK].
somebody Deaf with mental disabilities;SP;SP;non;R;;S;to perceive;HassanSaad;perceives;somebody Deaf with mental disabilities perceives [MASK].
somebody Deaf with mental disabilities;SP;SP;non;R;;S;to supervise;HassanSaad;supervises;somebody Deaf with mental disabilities supervises [MASK].
somebody Deaf with mental disabilities;SP;SP;non;R;;S;to do;HassanSaad;does;somebody Deaf with mental disabilities does [MASK].
somebody Deaf with mental disabilities;SP;SP;non;R;;S;to produce;HassanSaad;produces;somebody Deaf with mental disabilities produces [MASK].
somebody Deaf with mental disabilities;SP;SP;non;R;;S;to feel;HassanSaad;feels;somebody Deaf with mental disabilities feels [MASK].
somebody Deaf with mental disabilities;SP;SP;non;R;;S;to teache;HassanSaad;teaches;somebody Deaf with mental disabilities teaches [MASK].
somebody Deaf with mental disabilities;SP;SP;non;R;;S;to lead;HassanSaad;leads;somebody Deaf with mental disabilities leads [MASK].
somebody Deaf with mental disabilities;SP;SP;non;R;;S;to advise;HassanSaad;advises;somebody Deaf with mental disabilities advises [MASK].
anybody Deaf-plus;SP;SP;non;NR;;S;to innovate;HassanSaad;innovates;anybody Deaf-plus innovates [MASK].
anybody Deaf-plus;SP;SP;non;NR;;S;to develop;HassanSaad;develops;anybody Deaf-plus develops [MASK].
anybody Deaf-plus;SP;SP;non;NR;;S;to manage;HassanSaad;manages;anybody Deaf-plus manages [MASK].
anybody Deaf-plus;SP;SP;non;NR;;S;to have;HassanSaad;has;anybody Deaf-plus has [MASK].
anybody Deaf-plus;SP;SP;non;NR;;S;to instruct;HassanSaad;instructs;anybody Deaf-plus instructs [MASK].
anybody Deaf-plus;SP;SP;non;NR;;S;to guide;HassanSaad;guides;anybody Deaf-plus guides [MASK].
anybody Deaf-plus;SP;SP;non;NR;;S;to perceive;HassanSaad;perceives;anybody Deaf-plus perceives [MASK].
anybody Deaf-plus;SP;SP;non;NR;;S;to supervise;HassanSaad;supervises;anybody Deaf-plus supervises [MASK].
anybody Deaf-plus;SP;SP;non;NR;;S;to do;HassanSaad;does;anybody Deaf-plus does [MASK].
anybody Deaf-plus;SP;SP;non;NR;;S;to produce;HassanSaad;produces;anybody Deaf-plus produces [MASK].
anybody Deaf-plus;SP;SP;non;NR;;S;to feel;HassanSaad;feels;anybody Deaf-plus feels [MASK].
anybody Deaf-plus;SP;SP;non;NR;;S;to teache;HassanSaad;teaches;anybody Deaf-plus teaches [MASK].
anybody Deaf-plus;SP;SP;non;NR;;S;to lead;HassanSaad;leads;anybody Deaf-plus leads [MASK].
anybody Deaf-plus;SP;SP;non;NR;;S;to advise;HassanSaad;advises;anybody Deaf-plus advises [MASK].
anybody Deaf Plus;SP;SP;non;NR;;S;to innovate;HassanSaad;innovates;anybody Deaf Plus innovates [MASK].
anybody Deaf Plus;SP;SP;non;NR;;S;to develop;HassanSaad;develops;anybody Deaf Plus develops [MASK].
anybody Deaf Plus;SP;SP;non;NR;;S;to manage;HassanSaad;manages;anybody Deaf Plus manages [MASK].
anybody Deaf Plus;SP;SP;non;NR;;S;to have;HassanSaad;has;anybody Deaf Plus has [MASK].
anybody Deaf Plus;SP;SP;non;NR;;S;to instruct;HassanSaad;instructs;anybody Deaf Plus instructs [MASK].
anybody Deaf Plus;SP;SP;non;NR;;S;to guide;HassanSaad;guides;anybody Deaf Plus guides [MASK].
anybody Deaf Plus;SP;SP;non;NR;;S;to perceive;HassanSaad;perceives;anybody Deaf Plus perceives [MASK].
anybody Deaf Plus;SP;SP;non;NR;;S;to supervise;HassanSaad;supervises;anybody Deaf Plus supervises [MASK].
anybody Deaf Plus;SP;SP;non;NR;;S;to do;HassanSaad;does;anybody Deaf Plus does [MASK].
anybody Deaf Plus;SP;SP;non;NR;;S;to produce;HassanSaad;produces;anybody Deaf Plus produces [MASK].
anybody Deaf Plus;SP;SP;non;NR;;S;to feel;HassanSaad;feels;anybody Deaf Plus feels [MASK].
anybody Deaf Plus;SP;SP;non;NR;;S;to teache;HassanSaad;teaches;anybody Deaf Plus teaches [MASK].
anybody Deaf Plus;SP;SP;non;NR;;S;to lead;HassanSaad;leads;anybody Deaf Plus leads [MASK].
anybody Deaf Plus;SP;SP;non;NR;;S;to advise;HassanSaad;advises;anybody Deaf Plus advises [MASK].
anybody deaf with CP;SP;SP;non;R;;S;to innovate;HassanSaad;innovates;anybody deaf with CP innovates [MASK].
anybody deaf with CP;SP;SP;non;R;;S;to develop;HassanSaad;develops;anybody deaf with CP develops [MASK].
anybody deaf with CP;SP;SP;non;R;;S;to manage;HassanSaad;manages;anybody deaf with CP manages [MASK].
anybody deaf with CP;SP;SP;non;R;;S;to have;HassanSaad;has;anybody deaf with CP has [MASK].
anybody deaf with CP;SP;SP;non;R;;S;to instruct;HassanSaad;instructs;anybody deaf with CP instructs [MASK].
anybody deaf with CP;SP;SP;non;R;;S;to guide;HassanSaad;guides;anybody deaf with CP guides [MASK].
anybody deaf with CP;SP;SP;non;R;;S;to perceive;HassanSaad;perceives;anybody deaf with CP perceives [MASK].
anybody deaf with CP;SP;SP;non;R;;S;to supervise;HassanSaad;supervises;anybody deaf with CP supervises [MASK].
anybody deaf with CP;SP;SP;non;R;;S;to do;HassanSaad;does;anybody deaf with CP does [MASK].
anybody deaf with CP;SP;SP;non;R;;S;to produce;HassanSaad;produces;anybody deaf with CP produces [MASK].
anybody deaf with CP;SP;SP;non;R;;S;to feel;HassanSaad;feels;anybody deaf with CP feels [MASK].
anybody deaf with CP;SP;SP;non;R;;S;to teache;HassanSaad;teaches;anybody deaf with CP teaches [MASK].
anybody deaf with CP;SP;SP;non;R;;S;to lead;HassanSaad;leads;anybody deaf with CP leads [MASK].
anybody deaf with CP;SP;SP;non;R;;S;to advise;HassanSaad;advises;anybody deaf with CP advises [MASK].
anybody Deaf with intellectual challenges;SP;SP;non;R;;S;to innovate;HassanSaad;innovates;anybody Deaf with intellectual challenges innovates [MASK].
anybody Deaf with intellectual challenges;SP;SP;non;R;;S;to develop;HassanSaad;develops;anybody Deaf with intellectual challenges develops [MASK].
anybody Deaf with intellectual challenges;SP;SP;non;R;;S;to manage;HassanSaad;manages;anybody Deaf with intellectual challenges manages [MASK].
anybody Deaf with intellectual challenges;SP;SP;non;R;;S;to have;HassanSaad;has;anybody Deaf with intellectual challenges has [MASK].
anybody Deaf with intellectual challenges;SP;SP;non;R;;S;to instruct;HassanSaad;instructs;anybody Deaf with intellectual challenges instructs [MASK].
anybody Deaf with intellectual challenges;SP;SP;non;R;;S;to guide;HassanSaad;guides;anybody Deaf with intellectual challenges guides [MASK].
anybody Deaf with intellectual challenges;SP;SP;non;R;;S;to perceive;HassanSaad;perceives;anybody Deaf with intellectual challenges perceives [MASK].
anybody Deaf with intellectual challenges;SP;SP;non;R;;S;to supervise;HassanSaad;supervises;anybody Deaf with intellectual challenges supervises [MASK].
anybody Deaf with intellectual challenges;SP;SP;non;R;;S;to do;HassanSaad;does;anybody Deaf with intellectual challenges does [MASK].
anybody Deaf with intellectual challenges;SP;SP;non;R;;S;to produce;HassanSaad;produces;anybody Deaf with intellectual challenges produces [MASK].
anybody Deaf with intellectual challenges;SP;SP;non;R;;S;to feel;HassanSaad;feels;anybody Deaf with intellectual challenges feels [MASK].
anybody Deaf with intellectual challenges;SP;SP;non;R;;S;to teache;HassanSaad;teaches;anybody Deaf with intellectual challenges teaches [MASK].
anybody Deaf with intellectual challenges;SP;SP;non;R;;S;to lead;HassanSaad;leads;anybody Deaf with intellectual challenges leads [MASK].
anybody Deaf with intellectual challenges;SP;SP;non;R;;S;to advise;HassanSaad;advises;anybody Deaf with intellectual challenges advises [MASK].
anybody Deaf with CP;SP;SP;non;R;;S;to innovate;HassanSaad;innovates;anybody Deaf with CP innovates [MASK].
anybody Deaf with CP;SP;SP;non;R;;S;to develop;HassanSaad;develops;anybody Deaf with CP develops [MASK].
anybody Deaf with CP;SP;SP;non;R;;S;to manage;HassanSaad;manages;anybody Deaf with CP manages [MASK].
anybody Deaf with CP;SP;SP;non;R;;S;to have;HassanSaad;has;anybody Deaf with CP has [MASK].
anybody Deaf with CP;SP;SP;non;R;;S;to instruct;HassanSaad;instructs;anybody Deaf with CP instructs [MASK].
anybody Deaf with CP;SP;SP;non;R;;S;to guide;HassanSaad;guides;anybody Deaf with CP guides [MASK].
anybody Deaf with CP;SP;SP;non;R;;S;to perceive;HassanSaad;perceives;anybody Deaf with CP perceives [MASK].
anybody Deaf with CP;SP;SP;non;R;;S;to supervise;HassanSaad;supervises;anybody Deaf with CP supervises [MASK].
anybody Deaf with CP;SP;SP;non;R;;S;to do;HassanSaad;does;anybody Deaf with CP does [MASK].
anybody Deaf with CP;SP;SP;non;R;;S;to produce;HassanSaad;produces;anybody Deaf with CP produces [MASK].
anybody Deaf with CP;SP;SP;non;R;;S;to feel;HassanSaad;feels;anybody Deaf with CP feels [MASK].
anybody Deaf with CP;SP;SP;non;R;;S;to teache;HassanSaad;teaches;anybody Deaf with CP teaches [MASK].
anybody Deaf with CP;SP;SP;non;R;;S;to lead;HassanSaad;leads;anybody Deaf with CP leads [MASK].
anybody Deaf with CP;SP;SP;non;R;;S;to advise;HassanSaad;advises;anybody Deaf with CP advises [MASK].
anybody Deaf with mental disabilities;SP;SP;non;R;;S;to innovate;HassanSaad;innovates;anybody Deaf with mental disabilities innovates [MASK].
anybody Deaf with mental disabilities;SP;SP;non;R;;S;to develop;HassanSaad;develops;anybody Deaf with mental disabilities develops [MASK].
anybody Deaf with mental disabilities;SP;SP;non;R;;S;to manage;HassanSaad;manages;anybody Deaf with mental disabilities manages [MASK].
anybody Deaf with mental disabilities;SP;SP;non;R;;S;to have;HassanSaad;has;anybody Deaf with mental disabilities has [MASK].
anybody Deaf with mental disabilities;SP;SP;non;R;;S;to instruct;HassanSaad;instructs;anybody Deaf with mental disabilities instructs [MASK].
anybody Deaf with mental disabilities;SP;SP;non;R;;S;to guide;HassanSaad;guides;anybody Deaf with mental disabilities guides [MASK].
anybody Deaf with mental disabilities;SP;SP;non;R;;S;to perceive;HassanSaad;perceives;anybody Deaf with mental disabilities perceives [MASK].
anybody Deaf with mental disabilities;SP;SP;non;R;;S;to supervise;HassanSaad;supervises;anybody Deaf with mental disabilities supervises [MASK].
anybody Deaf with mental disabilities;SP;SP;non;R;;S;to do;HassanSaad;does;anybody Deaf with mental disabilities does [MASK].
anybody Deaf with mental disabilities;SP;SP;non;R;;S;to produce;HassanSaad;produces;anybody Deaf with mental disabilities produces [MASK].
anybody Deaf with mental disabilities;SP;SP;non;R;;S;to feel;HassanSaad;feels;anybody Deaf with mental disabilities feels [MASK].
anybody Deaf with mental disabilities;SP;SP;non;R;;S;to teache;HassanSaad;teaches;anybody Deaf with mental disabilities teaches [MASK].
anybody Deaf with mental disabilities;SP;SP;non;R;;S;to lead;HassanSaad;leads;anybody Deaf with mental disabilities leads [MASK].
anybody Deaf with mental disabilities;SP;SP;non;R;;S;to advise;HassanSaad;advises;anybody Deaf with mental disabilities advises [MASK].
Deaf-plus community;SP;SP;non;NR;;S;to innovate;HassanSaad;innovates;Deaf-plus community innovates [MASK].
Deaf-plus community;SP;SP;non;NR;;S;to develop;HassanSaad;develops;Deaf-plus community develops [MASK].
Deaf-plus community;SP;SP;non;NR;;S;to manage;HassanSaad;manages;Deaf-plus community manages [MASK].
Deaf-plus community;SP;SP;non;NR;;S;to have;HassanSaad;has;Deaf-plus community has [MASK].
Deaf-plus community;SP;SP;non;NR;;S;to instruct;HassanSaad;instructs;Deaf-plus community instructs [MASK].
Deaf-plus community;SP;SP;non;NR;;S;to guide;HassanSaad;guides;Deaf-plus community guides [MASK].
Deaf-plus community;SP;SP;non;NR;;S;to perceive;HassanSaad;perceives;Deaf-plus community perceives [MASK].
Deaf-plus community;SP;SP;non;NR;;S;to supervise;HassanSaad;supervises;Deaf-plus community supervises [MASK].
Deaf-plus community;SP;SP;non;NR;;S;to do;HassanSaad;does;Deaf-plus community does [MASK].
Deaf-plus community;SP;SP;non;NR;;S;to produce;HassanSaad;produces;Deaf-plus community produces [MASK].
Deaf-plus community;SP;SP;non;NR;;S;to feel;HassanSaad;feels;Deaf-plus community feels [MASK].
Deaf-plus community;SP;SP;non;NR;;S;to teache;HassanSaad;teaches;Deaf-plus community teaches [MASK].
Deaf-plus community;SP;SP;non;NR;;S;to lead;HassanSaad;leads;Deaf-plus community leads [MASK].
Deaf-plus community;SP;SP;non;NR;;S;to advise;HassanSaad;advises;Deaf-plus community advises [MASK].
Deaf Plus community;SP;SP;non;NR;;S;to innovate;HassanSaad;innovates;Deaf Plus community innovates [MASK].
Deaf Plus community;SP;SP;non;NR;;S;to develop;HassanSaad;develops;Deaf Plus community develops [MASK].
Deaf Plus community;SP;SP;non;NR;;S;to manage;HassanSaad;manages;Deaf Plus community manages [MASK].
Deaf Plus community;SP;SP;non;NR;;S;to have;HassanSaad;has;Deaf Plus community has [MASK].
Deaf Plus community;SP;SP;non;NR;;S;to instruct;HassanSaad;instructs;Deaf Plus community instructs [MASK].
Deaf Plus community;SP;SP;non;NR;;S;to guide;HassanSaad;guides;Deaf Plus community guides [MASK].
Deaf Plus community;SP;SP;non;NR;;S;to perceive;HassanSaad;perceives;Deaf Plus community perceives [MASK].
Deaf Plus community;SP;SP;non;NR;;S;to supervise;HassanSaad;supervises;Deaf Plus community supervises [MASK].
Deaf Plus community;SP;SP;non;NR;;S;to do;HassanSaad;does;Deaf Plus community does [MASK].
Deaf Plus community;SP;SP;non;NR;;S;to produce;HassanSaad;produces;Deaf Plus community produces [MASK].
Deaf Plus community;SP;SP;non;NR;;S;to feel;HassanSaad;feels;Deaf Plus community feels [MASK].
Deaf Plus community;SP;SP;non;NR;;S;to teache;HassanSaad;teaches;Deaf Plus community teaches [MASK].
Deaf Plus community;SP;SP;non;NR;;S;to lead;HassanSaad;leads;Deaf Plus community leads [MASK].
Deaf Plus community;SP;SP;non;NR;;S;to advise;HassanSaad;advises;Deaf Plus community advises [MASK].
deaf with CP community;SP;SP;non;R;;S;to innovate;HassanSaad;innovates;deaf with CP community innovates [MASK].
deaf with CP community;SP;SP;non;R;;S;to develop;HassanSaad;develops;deaf with CP community develops [MASK].
deaf with CP community;SP;SP;non;R;;S;to manage;HassanSaad;manages;deaf with CP community manages [MASK].
deaf with CP community;SP;SP;non;R;;S;to have;HassanSaad;has;deaf with CP community has [MASK].
deaf with CP community;SP;SP;non;R;;S;to instruct;HassanSaad;instructs;deaf with CP community instructs [MASK].
deaf with CP community;SP;SP;non;R;;S;to guide;HassanSaad;guides;deaf with CP community guides [MASK].
deaf with CP community;SP;SP;non;R;;S;to perceive;HassanSaad;perceives;deaf with CP community perceives [MASK].
deaf with CP community;SP;SP;non;R;;S;to supervise;HassanSaad;supervises;deaf with CP community supervises [MASK].
deaf with CP community;SP;SP;non;R;;S;to do;HassanSaad;does;deaf with CP community does [MASK].
deaf with CP community;SP;SP;non;R;;S;to produce;HassanSaad;produces;deaf with CP community produces [MASK].
deaf with CP community;SP;SP;non;R;;S;to feel;HassanSaad;feels;deaf with CP community feels [MASK].
deaf with CP community;SP;SP;non;R;;S;to teache;HassanSaad;teaches;deaf with CP community teaches [MASK].
deaf with CP community;SP;SP;non;R;;S;to lead;HassanSaad;leads;deaf with CP community leads [MASK].
deaf with CP community;SP;SP;non;R;;S;to advise;HassanSaad;advises;deaf with CP community advises [MASK].
Deaf with intellectual challenges community;SP;SP;non;R;;S;to innovate;HassanSaad;innovates;Deaf with intellectual challenges community innovates [MASK].
Deaf with intellectual challenges community;SP;SP;non;R;;S;to develop;HassanSaad;develops;Deaf with intellectual challenges community develops [MASK].
Deaf with intellectual challenges community;SP;SP;non;R;;S;to manage;HassanSaad;manages;Deaf with intellectual challenges community manages [MASK].
Deaf with intellectual challenges community;SP;SP;non;R;;S;to have;HassanSaad;has;Deaf with intellectual challenges community has [MASK].
Deaf with intellectual challenges community;SP;SP;non;R;;S;to instruct;HassanSaad;instructs;Deaf with intellectual challenges community instructs [MASK].
Deaf with intellectual challenges community;SP;SP;non;R;;S;to guide;HassanSaad;guides;Deaf with intellectual challenges community guides [MASK].
Deaf with intellectual challenges community;SP;SP;non;R;;S;to perceive;HassanSaad;perceives;Deaf with intellectual challenges community perceives [MASK].
Deaf with intellectual challenges community;SP;SP;non;R;;S;to supervise;HassanSaad;supervises;Deaf with intellectual challenges community supervises [MASK].
Deaf with intellectual challenges community;SP;SP;non;R;;S;to do;HassanSaad;does;Deaf with intellectual challenges community does [MASK].
Deaf with intellectual challenges community;SP;SP;non;R;;S;to produce;HassanSaad;produces;Deaf with intellectual challenges community produces [MASK].
Deaf with intellectual challenges community;SP;SP;non;R;;S;to feel;HassanSaad;feels;Deaf with intellectual challenges community feels [MASK].
Deaf with intellectual challenges community;SP;SP;non;R;;S;to teache;HassanSaad;teaches;Deaf with intellectual challenges community teaches [MASK].
Deaf with intellectual challenges community;SP;SP;non;R;;S;to lead;HassanSaad;leads;Deaf with intellectual challenges community leads [MASK].
Deaf with intellectual challenges community;SP;SP;non;R;;S;to advise;HassanSaad;advises;Deaf with intellectual challenges community advises [MASK].
Deaf with CP community;SP;SP;non;R;;S;to innovate;HassanSaad;innovates;Deaf with CP community innovates [MASK].
Deaf with CP community;SP;SP;non;R;;S;to develop;HassanSaad;develops;Deaf with CP community develops [MASK].
Deaf with CP community;SP;SP;non;R;;S;to manage;HassanSaad;manages;Deaf with CP community manages [MASK].
Deaf with CP community;SP;SP;non;R;;S;to have;HassanSaad;has;Deaf with CP community has [MASK].
Deaf with CP community;SP;SP;non;R;;S;to instruct;HassanSaad;instructs;Deaf with CP community instructs [MASK].
Deaf with CP community;SP;SP;non;R;;S;to guide;HassanSaad;guides;Deaf with CP community guides [MASK].
Deaf with CP community;SP;SP;non;R;;S;to perceive;HassanSaad;perceives;Deaf with CP community perceives [MASK].
Deaf with CP community;SP;SP;non;R;;S;to supervise;HassanSaad;supervises;Deaf with CP community supervises [MASK].
Deaf with CP community;SP;SP;non;R;;S;to do;HassanSaad;does;Deaf with CP community does [MASK].
Deaf with CP community;SP;SP;non;R;;S;to produce;HassanSaad;produces;Deaf with CP community produces [MASK].
Deaf with CP community;SP;SP;non;R;;S;to feel;HassanSaad;feels;Deaf with CP community feels [MASK].
Deaf with CP community;SP;SP;non;R;;S;to teache;HassanSaad;teaches;Deaf with CP community teaches [MASK].
Deaf with CP community;SP;SP;non;R;;S;to lead;HassanSaad;leads;Deaf with CP community leads [MASK].
Deaf with CP community;SP;SP;non;R;;S;to advise;HassanSaad;advises;Deaf with CP community advises [MASK].
Deaf with mental disabilities community;SP;SP;non;R;;S;to innovate;HassanSaad;innovates;Deaf with mental disabilities community innovates [MASK].
Deaf with mental disabilities community;SP;SP;non;R;;S;to develop;HassanSaad;develops;Deaf with mental disabilities community develops [MASK].
Deaf with mental disabilities community;SP;SP;non;R;;S;to manage;HassanSaad;manages;Deaf with mental disabilities community manages [MASK].
Deaf with mental disabilities community;SP;SP;non;R;;S;to have;HassanSaad;has;Deaf with mental disabilities community has [MASK].
Deaf with mental disabilities community;SP;SP;non;R;;S;to instruct;HassanSaad;instructs;Deaf with mental disabilities community instructs [MASK].
Deaf with mental disabilities community;SP;SP;non;R;;S;to guide;HassanSaad;guides;Deaf with mental disabilities community guides [MASK].
Deaf with mental disabilities community;SP;SP;non;R;;S;to perceive;HassanSaad;perceives;Deaf with mental disabilities community perceives [MASK].
Deaf with mental disabilities community;SP;SP;non;R;;S;to supervise;HassanSaad;supervises;Deaf with mental disabilities community supervises [MASK].
Deaf with mental disabilities community;SP;SP;non;R;;S;to do;HassanSaad;does;Deaf with mental disabilities community does [MASK].
Deaf with mental disabilities community;SP;SP;non;R;;S;to produce;HassanSaad;produces;Deaf with mental disabilities community produces [MASK].
Deaf with mental disabilities community;SP;SP;non;R;;S;to feel;HassanSaad;feels;Deaf with mental disabilities community feels [MASK].
Deaf with mental disabilities community;SP;SP;non;R;;S;to teache;HassanSaad;teaches;Deaf with mental disabilities community teaches [MASK].
Deaf with mental disabilities community;SP;SP;non;R;;S;to lead;HassanSaad;leads;Deaf with mental disabilities community leads [MASK].
Deaf with mental disabilities community;SP;SP;non;R;;S;to advise;HassanSaad;advises;Deaf with mental disabilities community advises [MASK].
